"GEN","Nsamp","rep","FIT","conv","rmse_p","theta_hat","p1_hat","p2_hat","p3_hat"
"DMstrong",250,99,"DM",TRUE,0.101197519603083,21.0656333166506,0.0680668514022715,0.317939080229927,0.613994068367802
"MN",25,100,"MN",TRUE,0.0282842712474619,NA,0.22,0.26,0.52
"MN",25,100,"DM",TRUE,0.0282843272653415,122267.89976002,0.219999954034963,0.259999920778877,0.52000012518616
"DMstrong",25,100,"MN",TRUE,0.155777619273972,NA,0.22,0.1,0.68
"DMstrong",25,100,"DM",TRUE,0.15577841718137,27196.4545820087,0.220000842696705,0.0999986638963088,0.680000493406986
"MN",125,100,"MN",TRUE,0.0228619042659763,NA,0.172,0.328,0.5
"MN",125,100,"DM",TRUE,0.0228603122019843,9126.36649832212,0.172004555864283,0.328000655392389,0.499994788743328
"DMstrong",125,100,"MN",TRUE,0.0824297680857266,NA,0.184,0.408,0.408
"DMstrong",125,100,"DM",TRUE,0.0692133215760182,0.06578492485985,0.219751920579655,0.373148867625919,0.407099211794427
"MN",250,100,"MN",TRUE,0.0149666295470958,NA,0.204,0.28,0.516
"MN",250,100,"DM",TRUE,0.0149664812167175,11412.5314995984,0.204000327229902,0.280000075926759,0.515999596843339
"DMstrong",250,100,"MN",TRUE,0.0326190128606002,NA,0.234,0.31,0.456
"DMstrong",250,100,"DM",TRUE,0.0399707201853748,0.109728610085213,0.242108145205487,0.311605777193627,0.446286077600886
"MN",25,101,"MN",TRUE,0.0326598632371091,NA,0.16,0.34,0.5
"MN",25,101,"DM",TRUE,0.0418687944652889,0.761469621302984,0.151843142064469,0.353914341896612,0.494242516038919
"DMstrong",25,101,"MN",TRUE,0.058878405775519,NA,0.14,0.28,0.58
"DMstrong",25,101,"DM",TRUE,0.0480305422102969,0.578791177355581,0.15938045000508,0.273161725237365,0.567457824757554
"MN",125,101,"MN",TRUE,0.0181842422626478,NA,0.22,0.304,0.476
"MN",125,101,"DM",TRUE,0.0182099321431895,1568.92113475785,0.220026023797922,0.304009157017549,0.475964819184529
"DMstrong",125,101,"MN",TRUE,0.0681957965469036,NA,0.144,0.26,0.596
"DMstrong",125,101,"DM",TRUE,0.0752707687286282,0.0576350613401596,0.196944463883935,0.20937826609638,0.593677270019684
"MN",250,101,"MN",TRUE,0.0228619042659763,NA,0.212,0.268,0.52
"MN",250,101,"DM",TRUE,0.0228617366350375,5891.08571841018,0.211999799970404,0.268000251871829,0.519999948157767
"DMstrong",250,101,"MN",TRUE,0.0749577658863087,NA,0.116,0.398,0.486
"DMstrong",250,101,"DM",TRUE,0.0828601024480095,0.142106514872774,0.103560060800553,0.405867159140473,0.490572780058973
"MN",25,102,"MN",TRUE,0.0711805216802087,NA,0.24,0.36,0.4
"MN",25,102,"DM",FALSE,0.0711887902317178,6077.91949125969,0.239977448294705,0.360030764121858,0.399991787583436
"DMstrong",25,102,"MN",TRUE,0.204613456709637,NA,0.18,0.06,0.76
"DMstrong",25,102,"DM",TRUE,0.204567488442487,3752.28833996988,0.179991545558644,0.0600611690961288,0.759947285345227
"MN",125,102,"MN",TRUE,0.056944417344167,NA,0.168,0.38,0.452
"MN",125,102,"DM",TRUE,0.0569192006991784,5.49195433079866,0.168486814646204,0.379903942380475,0.451609242973321
"DMstrong",125,102,"MN",TRUE,0.0344093010681705,NA,0.16,0.296,0.544
"DMstrong",125,102,"DM",TRUE,0.0329605854993662,0.0985497572754573,0.187745486311045,0.267178951805914,0.54507556188304
"MN",250,102,"MN",TRUE,0.0114309521329882,NA,0.216,0.294,0.49
"MN",250,102,"DM",TRUE,0.0106727251711118,1.40137776146314,0.214875491428477,0.294775941241523,0.49034856733
"DMstrong",250,102,"MN",TRUE,0.0681371166594733,NA,0.278,0.212,0.51
"DMstrong",250,102,"DM",TRUE,0.0283880804963439,0.0273992320042723,0.23482925581639,0.265293267654874,0.499877476528736
"MN",25,103,"MN",TRUE,0.0326598632371091,NA,0.2,0.26,0.54
"MN",25,103,"DM",TRUE,0.0342657499492017,2.16034052686073,0.195318964652321,0.260569973501814,0.544111061845865
"DMstrong",25,103,"MN",TRUE,0.114309521329882,NA,0.36,0.24,0.4
"DMstrong",25,103,"DM",TRUE,0.109406908711519,1.28798876709447,0.35377872827978,0.237905383482367,0.408315888237853
"MN",125,103,"MN",TRUE,0.0279045993819418,NA,0.196,0.336,0.468
"MN",125,103,"DM",TRUE,0.0279050502409005,11008.3075941833,0.1960005993911,0.336000308232808,0.467999092376092
"DMstrong",125,103,"MN",TRUE,0.141345911389989,NA,0.136,0.168,0.696
"DMstrong",125,103,"DM",TRUE,0.139823664883203,0.125942683532208,0.1544465273643,0.15613446454932,0.689419008086381
"MN",250,103,"MN",TRUE,0.0133666251038423,NA,0.214,0.282,0.504
"MN",250,103,"DM",TRUE,0.0133657501633009,2071.39251895409,0.213999590030887,0.282001408442799,0.503999001526314
"DMstrong",250,103,"MN",TRUE,0.0729017603811229,NA,0.238,0.198,0.564
"DMstrong",250,103,"DM",TRUE,0.0718085377431578,0.296650229428958,0.239658368283085,0.199207185084769,0.561134446632147
"MN",25,104,"MN",TRUE,0.0163299316185545,NA,0.22,0.3,0.48
"MN",25,104,"DM",FALSE,0.0163323803443329,13451.157946609,0.2200090194406,0.299987953806639,0.480003026752761
"DMstrong",25,104,"MN",TRUE,0.101980390271856,NA,0.1,0.44,0.46
"DMstrong",25,104,"DM",TRUE,0.0830414610940008,0.427800407986209,0.136139822117562,0.417283674990999,0.446576502891439
"MN",125,104,"MN",TRUE,0.0385054108751831,NA,0.212,0.248,0.54
"MN",125,104,"DM",TRUE,0.0385049327129438,8008.00125296524,0.211999597639872,0.248000722843855,0.539999679516273
"DMstrong",125,104,"MN",TRUE,0.0557135531087365,NA,0.144,0.376,0.48
"DMstrong",125,104,"DM",TRUE,0.0479843945737673,0.242448955912676,0.153240280438086,0.365969760623584,0.48078995893833
"MN",250,104,"MN",TRUE,0.0384013888637724,NA,0.198,0.348,0.454
"MN",250,104,"DM",TRUE,0.0383993490940111,11590.0953859418,0.198000671646015,0.347997185716594,0.454002142637391
"DMstrong",250,104,"MN",TRUE,0.20580249431595,NA,0.142,0.576,0.282
"DMstrong",250,104,"DM",TRUE,0.205802469970949,24763.9455464425,0.142000069012537,0.575999947221063,0.281999983766399
"MN",25,105,"MN",TRUE,0.090921211313239,NA,0.22,0.4,0.38
"MN",25,105,"DM",TRUE,0.0909253297695927,3155.00933815204,0.220000535035117,0.400004765727723,0.37999469923716
"DMstrong",25,105,"MN",TRUE,0.0864098759787715,NA,0.12,0.42,0.46
"DMstrong",25,105,"DM",TRUE,0.0865082704485516,0.228679196365637,0.160042776618929,0.420118945766052,0.419838277615019
"MN",125,105,"MN",TRUE,0.0226274169979695,NA,0.216,0.268,0.516
"MN",125,105,"DM",TRUE,0.0226239405198833,7509.4574067404,0.216002696870074,0.268004917036253,0.515992386093673
"DMstrong",125,105,"MN",TRUE,0.06048691318514,NA,0.196,0.376,0.428
"DMstrong",125,105,"DM",TRUE,0.0541270547397622,0.168556353055033,0.18730525442217,0.371721218157208,0.440973527420622
"MN",250,105,"MN",TRUE,0.0370944739819828,NA,0.18,0.352,0.468
"MN",250,105,"DM",TRUE,0.0370944519910936,16959.7770412839,0.180000118661624,0.351999953914632,0.467999927423744
"DMstrong",250,105,"MN",TRUE,0.00282842712474619,NA,0.202,0.302,0.496
"DMstrong",250,105,"DM",TRUE,0.00611221119351318,0.207102810936971,0.195337679554134,0.308634791284171,0.496027529161695
"MN",25,106,"MN",TRUE,0.032659863237109,NA,0.24,0.26,0.5
"MN",25,106,"DM",TRUE,0.0326592887884966,16880.8277705618,0.240010656490096,0.2600120732833,0.499977270226604
"DMstrong",25,106,"MN",TRUE,0.278567765543682,NA,0.3,0.58,0.12
"DMstrong",25,106,"DM",TRUE,0.27018283388276,0.90114257222833,0.284743581797405,0.580292182292432,0.134964235910164
"MN",125,106,"MN",TRUE,0.0279045993819418,NA,0.164,0.332,0.504
"MN",125,106,"DM",TRUE,0.0279371312249547,49325.1725353033,0.163969872055541,0.332054200763712,0.503975927180747
"DMstrong",125,106,"MN",TRUE,0.111187529276743,NA,0.34,0.168,0.492
"DMstrong",125,106,"DM",TRUE,0.110467280745346,2.00254945624828,0.339545814051095,0.169401485632483,0.491052700316422
"MN",250,106,"MN",TRUE,0.00748331477354789,NA,0.19,0.302,0.508
"MN",250,106,"DM",TRUE,0.00748259255803831,1131.49860123536,0.18999832010253,0.302007750156259,0.507993929741211
"DMstrong",250,106,"MN",TRUE,0.00979795897113272,NA,0.188,0.312,0.5
"DMstrong",250,106,"DM",TRUE,0.00604896470580002,0.0736665937543861,0.208388238654049,0.294352247215028,0.497259514130923
"MN",25,107,"MN",TRUE,0.090921211313239,NA,0.18,0.2,0.62
"MN",25,107,"DM",FALSE,0.0909067297985682,7141.25644636996,0.180006249133861,0.200013977995641,0.619979772870498
"DMstrong",25,107,"MN",TRUE,0.114309521329882,NA,0.1,0.46,0.44
"DMstrong",25,107,"DM",TRUE,0.133682802643165,0.133365067929936,0.104736650803204,0.489054120867207,0.406209228329589
"MN",125,107,"MN",TRUE,0.0113137084989848,NA,0.208,0.284,0.508
"MN",125,107,"DM",TRUE,0.011314703860413,1826.32033028046,0.208005374425881,0.283998593255403,0.507996032318716
"DMstrong",125,107,"MN",TRUE,0.112995575134604,NA,0.356,0.252,0.392
"DMstrong",125,107,"DM",TRUE,0.037363775196822,0.0230468501173346,0.250899953375569,0.286837155004017,0.462262891620415
"MN",250,107,"MN",TRUE,0.0114309521329882,NA,0.2,0.286,0.514
"MN",250,107,"DM",TRUE,0.0114294919026417,8860.3689419109,0.200000951334227,0.286001312766759,0.513997735899013
"DMstrong",250,107,"MN",TRUE,0.0727919409458675,NA,0.114,0.294,0.592
"DMstrong",250,107,"DM",TRUE,0.0556421648682848,0.0243086079668268,0.17681371775966,0.246471155556556,0.576715126683784
"MN",25,108,"MN",TRUE,0.0711805216802087,NA,0.26,0.2,0.54
"MN",25,108,"DM",FALSE,0.0711977541070147,14434.0621354812,0.260005782698306,0.199974542167626,0.540019675134068
"DMstrong",25,108,"MN",TRUE,0.197989898732233,NA,0.24,0.52,0.24
"DMstrong",25,108,"DM",TRUE,0.254573926016146,0.133071954250828,0.33502663744697,0.521515539862875,0.143457822690154
"MN",125,108,"MN",TRUE,0.0299332590941915,NA,0.16,0.332,0.508
"MN",125,108,"DM",TRUE,0.0299335575489279,7258.78255470261,0.159999430083466,0.331999976873764,0.50800059304277
"DMstrong",125,108,"MN",TRUE,0.138910042833483,NA,0.068,0.24,0.692
"DMstrong",125,108,"DM",FALSE,0.13892153147264,11737.4864447039,0.0680036028596918,0.239976370236571,0.692020026903737
"MN",250,108,"MN",TRUE,0.0261278905896872,NA,0.232,0.3,0.468
"MN",250,108,"DM",TRUE,0.0261284010865048,6743.43361483357,0.232001341946751,0.299998566515055,0.468000091538193
"DMstrong",250,108,"MN",TRUE,0.0930806102257608,NA,0.086,0.3,0.614
"DMstrong",250,108,"DM",TRUE,0.0920883460621409,0.935135918860479,0.0876407656073677,0.29915377168994,0.613205462702692
"MN",25,109,"MN",TRUE,0.0748331477354788,NA,0.18,0.22,0.6
"MN",25,109,"DM",FALSE,0.0748004395478146,4610.52126583945,0.180009878940506,0.220034208322581,0.599955912736912
"DMstrong",25,109,"MN",TRUE,0.0432049379893857,NA,0.24,0.24,0.52
"DMstrong",25,109,"DM",FALSE,0.0432311709745472,9362.80951981414,0.24000436468794,0.239958595383594,0.520037039928465
"MN",125,109,"MN",TRUE,0.0163299316185545,NA,0.18,0.3,0.52
"MN",125,109,"DM",TRUE,0.0163260628410543,1300.51789506922,0.180003285144893,0.300002906557896,0.519993808297211
"DMstrong",125,109,"MN",TRUE,0.0804653134379446,NA,0.212,0.392,0.396
"DMstrong",125,109,"DM",TRUE,0.0802087742699263,2.54686075542777,0.210817797018255,0.392378639835898,0.396803563145847
"MN",250,109,"MN",TRUE,0.0192527054375916,NA,0.18,0.294,0.526
"MN",250,109,"DM",TRUE,0.0192506347023693,1902.05710482488,0.180005289812438,0.293996133951235,0.525998576236327
"DMstrong",250,109,"MN",TRUE,0.25459510338313,NA,0.226,0.598,0.176
"DMstrong",250,109,"DM",TRUE,0.24989902945504,0.185657079668092,0.220040037860227,0.59555007948558,0.184409882654193
"MN",25,110,"MN",TRUE,0.090921211313239,NA,0.18,0.2,0.62
"MN",25,110,"DM",FALSE,0.0909062936326226,9771.20824586683,0.18000472727942,0.20001548719665,0.61997978552393
"DMstrong",25,110,"MN",TRUE,0.0163299316185545,NA,0.2,0.28,0.52
"DMstrong",25,110,"DM",TRUE,0.0163231683875982,9459.16832054773,0.200003013425665,0.280006776689929,0.519990209884405
"MN",125,110,"MN",TRUE,0.0032659863237109,NA,0.204,0.296,0.5
"MN",125,110,"DM",TRUE,0.00326872337416675,4277.51188549606,0.204004266394084,0.2959975626438,0.499998170962117
"DMstrong",125,110,"MN",TRUE,0.0768027777275449,NA,0.104,0.392,0.504
"DMstrong",125,110,"DM",TRUE,0.0412757967697081,0.0519618596140283,0.16364833376003,0.357729017184542,0.478622649055428
"MN",250,110,"MN",TRUE,0.0247116706571342,NA,0.176,0.334,0.49
"MN",250,110,"DM",TRUE,0.0247105556040014,8273.18362871158,0.176000976894839,0.333998432091692,0.490000591013469
"DMstrong",250,110,"MN",TRUE,0.10123240587875,NA,0.062,0.402,0.536
"DMstrong",250,110,"DM",TRUE,0.0545794485187939,0.0227806921875021,0.126525442316539,0.357218766357005,0.516255791326456
"MN",25,111,"MN",TRUE,0.0326598632371091,NA,0.2,0.34,0.46
"MN",25,111,"DM",TRUE,0.0326694119189539,6172.39889100851,0.199976789051113,0.340023295124274,0.459999915824613
"DMstrong",25,111,"MN",TRUE,0.058878405775519,NA,0.14,0.28,0.58
"DMstrong",25,111,"DM",TRUE,0.0776745026081192,0.476821994862448,0.101564780062708,0.306993527503176,0.591441692434116
"MN",125,111,"MN",TRUE,0.0331461410524162,NA,0.192,0.264,0.544
"MN",125,111,"DM",TRUE,0.0331475031705107,7284.65137738458,0.191999532610293,0.263998610717552,0.544001856672155
"DMstrong",125,111,"MN",TRUE,0.0397324384686702,NA,0.176,0.356,0.468
"DMstrong",125,111,"DM",TRUE,0.0392443815197736,3.11212443022727,0.177012204183983,0.355241505316245,0.467746290499772
"MN",250,111,"MN",TRUE,0.0267332502076846,NA,0.228,0.308,0.464
"MN",250,111,"DM",TRUE,0.0267331163631008,16290.37506443,0.227999905360711,0.307999893695655,0.464000200943634
"DMstrong",250,111,"MN",TRUE,0.0369143151997524,NA,0.162,0.288,0.55
"DMstrong",250,111,"DM",TRUE,0.0352856540388545,0.466261578183678,0.164548018333778,0.287312444207011,0.548139537459211
"MN",25,112,"MN",TRUE,0.058878405775519,NA,0.26,0.32,0.42
"MN",25,112,"DM",TRUE,0.0588781565123497,26706.8425597672,0.260000762547812,0.319998492130401,0.420000745321787
"DMstrong",25,112,"MN",TRUE,0.133666251038423,NA,0.24,0.44,0.32
"DMstrong",25,112,"DM",TRUE,0.132960377728053,0.408500772065,0.202840026633012,0.461403952225802,0.335756021141186
"MN",125,112,"MN",TRUE,0.0439393521420909,NA,0.26,0.256,0.484
"MN",125,112,"DM",TRUE,0.043938049413241,11559.6921264483,0.259998432175792,0.256001877465679,0.483999690358528
"DMstrong",125,112,"MN",TRUE,0.0650743164901996,NA,0.156,0.252,0.592
"DMstrong",125,112,"DM",TRUE,0.0614206776938464,0.290698497806925,0.158173670598059,0.254983898823613,0.586842430578328
"MN",250,112,"MN",TRUE,0.00711805216802087,NA,0.204,0.29,0.506
"MN",250,112,"DM",TRUE,0.00711771234187935,14058.3088339653,0.20399957595835,0.290000506552018,0.505999917489632
"DMstrong",250,112,"MN",TRUE,0.105918207436997,NA,0.348,0.246,0.406
"DMstrong",250,112,"DM",TRUE,0.102603727648487,0.087064619825407,0.344797333383709,0.235761393036634,0.419441273579657
"MN",25,113,"MN",TRUE,0.0163299316185545,NA,0.18,0.32,0.5
"MN",25,113,"DM",FALSE,0.0163146384681181,6837.06555283418,0.180014689968174,0.319977227100732,0.500008082931094
"DMstrong",25,113,"MN",TRUE,0.188325958557674,NA,0.38,0.38,0.24
"DMstrong",25,113,"DM",TRUE,0.188326094874459,8527.20586000055,0.380000743011391,0.379999264971875,0.239999992016734
"MN",125,113,"MN",TRUE,0.0214165045389454,NA,0.176,0.328,0.496
"MN",125,113,"DM",TRUE,0.0214158559468748,15909.0558991947,0.175999970132881,0.327998679055572,0.496001350811547
"DMstrong",125,113,"MN",TRUE,0.065564217883436,NA,0.144,0.264,0.592
"DMstrong",125,113,"DM",TRUE,0.0644091344484491,0.47251099288521,0.150988247912225,0.258013838787067,0.590997913300708
"MN",250,113,"MN",TRUE,0.0204613456709638,NA,0.202,0.324,0.474
"MN",250,113,"DM",TRUE,0.0204603690130175,6916.20523488826,0.202000781589198,0.323998363274304,0.474000855136498
"DMstrong",250,113,"MN",TRUE,0.21785010136942,NA,0.224,0.554,0.222
"DMstrong",250,113,"DM",TRUE,0.200378291127191,0.0420366494843881,0.213725947286928,0.538261256311241,0.248012796401831
"MN",25,114,"MN",TRUE,0.0282842712474619,NA,0.24,0.28,0.48
"MN",25,114,"DM",TRUE,0.0325901763382235,1.34885383436791,0.245285008162591,0.269932509897146,0.484782481940263
"DMstrong",25,114,"MN",TRUE,0.12328828005938,NA,0.06,0.28,0.66
"DMstrong",25,114,"DM",TRUE,0.12158244553835,0.636471562525013,0.0587349243055076,0.285741016560366,0.655524059134126
"MN",125,114,"MN",TRUE,0.0181842422626478,NA,0.176,0.304,0.52
"MN",125,114,"DM",TRUE,0.0181879745035978,10947.212302509,0.175994967835124,0.304001113212458,0.520003918952418
"DMstrong",125,114,"MN",TRUE,0.0407921561087423,NA,0.216,0.34,0.444
"DMstrong",125,114,"DM",TRUE,0.0407853918621773,306.054543478969,0.215997521593285,0.33999323604847,0.444009242358245
"MN",250,114,"MN",TRUE,0.0216024689946929,NA,0.18,0.29,0.53
"MN",250,114,"DM",TRUE,0.0216020793311389,3529.97814277675,0.180000775761519,0.289999661630866,0.529999562607615
"DMstrong",250,114,"MN",TRUE,0.125613162792228,NA,0.368,0.166,0.466
"DMstrong",250,114,"DM",TRUE,0.125874933982146,0.0201821863920944,0.37776372886668,0.20294555751107,0.41929071362225
"MN",25,115,"MN",TRUE,0.133666251038423,NA,0.16,0.16,0.68
"MN",25,115,"DM",TRUE,0.13366617988788,64291.1378566885,0.159998995494722,0.160000779760206,0.680000224745071
"DMstrong",25,115,"MN",TRUE,0.129614813968157,NA,0.08,0.24,0.68
"DMstrong",25,115,"DM",TRUE,0.129619693117925,14683.7539438902,0.0799972953423154,0.239995475713953,0.680007228943732
"MN",125,115,"MN",TRUE,0.0311555238547945,NA,0.18,0.276,0.544
"MN",125,115,"DM",TRUE,0.0311477948650909,2374.73478831086,0.180000398866405,0.276010248446925,0.54398935268667
"DMstrong",125,115,"MN",TRUE,0.0463033476111609,NA,0.244,0.32,0.436
"DMstrong",125,115,"DM",TRUE,0.0416205564218103,0.263044831215697,0.232411098344701,0.326344969077834,0.441243932577466
"MN",250,115,"MN",TRUE,0.0170489491367259,NA,0.186,0.324,0.49
"MN",250,115,"DM",TRUE,0.0170479755937172,3932.91840149565,0.186003334754153,0.323998927590828,0.489997737655019
"DMstrong",250,115,"MN",TRUE,0.0994518308864481,NA,0.096,0.27,0.634
"DMstrong",250,115,"DM",TRUE,0.0855612742102194,0.0283287591037268,0.114373971223948,0.268770898914827,0.616855129861225
"MN",25,116,"MN",TRUE,0.0711805216802087,NA,0.14,0.26,0.6
"MN",25,116,"DM",FALSE,0.0711720339161519,10153.9955375111,0.140026413892442,0.259982762136322,0.599990823971236
"DMstrong",25,116,"MN",TRUE,0.32659863237109,NA,0.2,0.7,0.1
"DMstrong",25,116,"DM",TRUE,0.323583789524479,2.75667795894666,0.195730231805114,0.698425219677564,0.105844548517322
"MN",125,116,"MN",TRUE,0.0395979797464467,NA,0.148,0.344,0.508
"MN",125,116,"DM",TRUE,0.0395977343836253,24286.5461658187,0.148000246646431,0.34399960142052,0.508000151933049
"DMstrong",125,116,"MN",TRUE,0.131818056426273,NA,0.38,0.252,0.368
"DMstrong",125,116,"DM",TRUE,0.139817125288517,0.198006619908622,0.39232609659368,0.243601850957353,0.364072052448967
"MN",250,116,"MN",TRUE,0.03024345659257,NA,0.214,0.328,0.458
"MN",250,116,"DM",TRUE,0.0302450950717238,3817.4470595746,0.214001995337672,0.328000527423213,0.457997477239116
"DMstrong",250,116,"MN",TRUE,0.0950929369967437,NA,0.09,0.288,0.622
"DMstrong",250,116,"DM",TRUE,0.0793296695460374,0.0446391105160563,0.122180899685844,0.268924298674021,0.608894801640135
"MN",25,117,"MN",TRUE,0.0748331477354788,NA,0.12,0.4,0.48
"MN",25,117,"DM",FALSE,0.0748210878184003,12909.403343543,0.120004551606078,0.399979712749231,0.480015735644691
"DMstrong",25,117,"MN",TRUE,0.157480157480236,NA,0.12,0.16,0.72
"DMstrong",25,117,"DM",TRUE,0.157483432202989,10789.7726816105,0.120003809007584,0.159992528366525,0.720003662625891
"MN",125,117,"MN",TRUE,0.0487715764217917,NA,0.176,0.256,0.568
"MN",125,117,"DM",TRUE,0.0487714683306645,14611.7099102654,0.176000002608111,0.256000139065893,0.567999858325996
"DMstrong",125,117,"MN",TRUE,0.144701992614707,NA,0.288,0.416,0.296
"DMstrong",125,117,"DM",TRUE,0.181947252983669,0.0429063914366863,0.289829173000138,0.463904100549338,0.246266726450524
"MN",250,117,"MN",TRUE,0.0311555238547945,NA,0.164,0.34,0.496
"MN",250,117,"DM",TRUE,0.0311554152920102,30008.9655652899,0.163999893776215,0.339999692130149,0.496000414093636
"DMstrong",250,117,"MN",TRUE,0.146159729976032,NA,0.202,0.478,0.32
"DMstrong",250,117,"DM",TRUE,0.15201898631137,0.115698953918595,0.200165697071533,0.4861015700042,0.313732732924267
"MN",25,118,"MN",TRUE,0.0653197264742181,NA,0.28,0.3,0.42
"MN",25,118,"DM",TRUE,0.0654472642917495,45.8544809104904,0.280066223077239,0.300179654425941,0.41975412249682
"DMstrong",25,118,"MN",TRUE,0.0432049379893858,NA,0.14,0.34,0.52
"DMstrong",25,118,"DM",TRUE,0.0472247617751094,1.28454029787641,0.135704560591681,0.34779506901777,0.516500370390548
"MN",125,118,"MN",TRUE,0.0149666295470958,NA,0.204,0.316,0.48
"MN",125,118,"DM",TRUE,0.0149661069802497,3722.00625989104,0.20399951270529,0.315999673105163,0.480000814189548
"DMstrong",125,118,"MN",TRUE,0.122158367157828,NA,0.1,0.472,0.428
"DMstrong",125,118,"DM",TRUE,0.112662689922682,0.153775830100059,0.120416337233304,0.45932907669375,0.420254586072946
"MN",250,118,"MN",TRUE,0.0157480157480236,NA,0.186,0.292,0.522
"MN",250,118,"DM",TRUE,0.0157493744495816,14644.9866815539,0.185999442175657,0.291998529721323,0.52200202810302
"DMstrong",250,118,"MN",TRUE,0.131645989937661,NA,0.386,0.2,0.414
"DMstrong",250,118,"DM",TRUE,0.139160251300766,0.11558503176103,0.396126044487556,0.187819813792193,0.416054141720251
"MN",25,119,"MN",TRUE,0.0653197264742181,NA,0.12,0.38,0.5
"MN",25,119,"DM",TRUE,0.082490425730573,0.698938256769086,0.0935383304697143,0.394539916048015,0.511921753482271
"DMstrong",25,119,"MN",TRUE,0.0909212113132391,NA,0.08,0.4,0.52
"DMstrong",25,119,"DM",TRUE,0.0827838581899773,0.863585736022414,0.094021582551278,0.396072639896051,0.509905777552671
"MN",125,119,"MN",TRUE,0.0368057966449127,NA,0.224,0.328,0.448
"MN",125,119,"DM",TRUE,0.0368074348985166,12672.7925088626,0.224001508434216,0.328000828131276,0.447997663434509
"DMstrong",125,119,"MN",TRUE,0.20699758452697,NA,0.232,0.536,0.232
"DMstrong",125,119,"DM",TRUE,0.203630320566454,0.481449738509174,0.226725960117464,0.534955874386203,0.238318165496332
"MN",250,119,"MN",TRUE,0.00282842712474619,NA,0.198,0.304,0.498
"MN",250,119,"DM",TRUE,0.00282948301045541,20740.967879113,0.197999217355929,0.304001493247674,0.497999289396397
"DMstrong",250,119,"MN",TRUE,0.174179983541929,NA,0.438,0.236,0.326
"DMstrong",250,119,"DM",TRUE,0.174527967621232,0.112202560471053,0.441712201816675,0.222403878780726,0.335883919402599
"MN",25,120,"MN",TRUE,0.0711805216802087,NA,0.3,0.24,0.46
"MN",25,120,"DM",TRUE,0.071194315371692,13646.2651687604,0.300022207024839,0.24000819569675,0.459969597278411
"DMstrong",25,120,"MN",TRUE,0.160831174424198,NA,0.42,0.14,0.44
"DMstrong",25,120,"DM",TRUE,0.12417301778795,0.204143014235409,0.375599512076217,0.210780371152188,0.413620116771595
"MN",125,120,"MN",TRUE,0.0117756811551038,NA,0.216,0.296,0.488
"MN",125,120,"DM",TRUE,0.0117756929627356,11541.3775276604,0.215999835921671,0.296000626375706,0.487999537702623
"DMstrong",125,120,"MN",TRUE,0.12189613064682,NA,0.364,0.264,0.372
"DMstrong",125,120,"DM",TRUE,0.137906798681879,0.0755979868614942,0.393098063180632,0.227163437301449,0.379738499517919
"MN",250,120,"MN",TRUE,0.0213541565040626,NA,0.188,0.282,0.53
"MN",250,120,"DM",TRUE,0.0213574447548549,177.795559935713,0.187992539908567,0.282002139550511,0.530005320540921
"DMstrong",250,120,"MN",TRUE,0.0528393792544916,NA,0.172,0.374,0.454
"DMstrong",250,120,"DM",TRUE,0.0546592174795967,0.205430228885012,0.175246248931455,0.375795200482588,0.448958550585957
"MN",25,121,"MN",TRUE,0.0864098759787715,NA,0.08,0.34,0.58
"MN",25,121,"DM",TRUE,0.0897302407334103,3.55128577783048,0.0751942336336486,0.342530423234935,0.582275343131416
"DMstrong",25,121,"MN",TRUE,0.0979795897113271,NA,0.2,0.42,0.38
"DMstrong",25,121,"DM",TRUE,0.101819388759247,1.20429989428598,0.211123781457926,0.418768226320436,0.370107992221638
"MN",125,121,"MN",TRUE,0.0474411916657525,NA,0.204,0.24,0.556
"MN",125,121,"DM",TRUE,0.0474388863657491,5103.96822670278,0.204002280571008,0.240001806150484,0.555995913278508
"DMstrong",125,121,"MN",TRUE,0.145803520762246,NA,0.124,0.172,0.704
"DMstrong",125,121,"DM",TRUE,0.146007419542338,0.556964547260257,0.130156927518983,0.166639900991955,0.703203171489062
"MN",250,121,"MN",TRUE,0.0241660919471891,NA,0.214,0.266,0.52
"MN",250,121,"DM",TRUE,0.0241604547871262,3.49882796263349,0.213696669555846,0.266042768239912,0.520260562204242
"DMstrong",250,121,"MN",TRUE,0.0950929369967437,NA,0.31,0.178,0.512
"DMstrong",250,121,"DM",TRUE,0.106845734520247,0.0566420330654872,0.329360810429974,0.167693031798033,0.502946157771993
"MN",25,122,"MN",TRUE,0.058878405775519,NA,0.28,0.28,0.44
"MN",25,122,"DM",FALSE,0.0588887406317884,12972.4464589798,0.280017959869309,0.279982774204548,0.439999265926143
"DMstrong",25,122,"MN",TRUE,0.345639503915086,NA,0.36,0.62,0.02
"DMstrong",25,122,"DM",TRUE,0.329214815547748,0.267497639287427,0.336544161598805,0.617202122117168,0.0462537162840265
"MN",125,122,"MN",TRUE,0.0407921561087423,NA,0.16,0.356,0.484
"MN",125,122,"DM",TRUE,0.0407922608384041,13709.3100168663,0.159999956012586,0.356000163343656,0.483999880643758
"DMstrong",125,122,"MN",TRUE,0.0487715764217917,NA,0.268,0.276,0.456
"DMstrong",125,122,"DM",TRUE,0.0536634746358586,0.39829789872156,0.275085010043622,0.272014362407007,0.452900627549371
"MN",250,122,"MN",TRUE,0.0197989898732233,NA,0.174,0.304,0.522
