"mesh_id","sim_id","p1","p2","p3","rmse_i","L1_norm_i","Linf_norm_i","p_hat_i_1","p_hat_i_2","p_hat_i_3","rmse_ii","L1_norm_ii","Linf_norm_ii","p_hat_ii_1","p_hat_ii_2","p_hat_ii_3","rmse_iii","L1_norm_iii","Linf_norm_iii","p_hat_iii_1","p_hat_iii_2","p_hat_iii_3","rmse_iv","L1_norm_iv","Linf_norm_iv","p_hat_iv_1","p_hat_iv_2","p_hat_iv_3","rmse_v","L1_norm_v","Linf_norm_v","p_hat_v_1","p_hat_v_2","p_hat_v_3","N1","X1_1","X1_2","X1_3","N2","X2_1","X2_2","X2_3","N3","X3_1","X3_2","X3_3","N4","X4_1","X4_2","X4_3"
41,2,0.0434782608695652,0.869565217391304,0.0869565217391304,0.0184392794552742,0.0476354137090836,0.0238177068545418,0.0223743995364857,0.866851371869842,0.110774228593672,0.028390614487144,0.0781956887643363,0.0390978443821682,0.0318387893507632,0.842106844527938,0.126054366121299,0.0235386465405503,0.0655236133822525,0.0327618066911263,0.0219885574504625,0.858293114119281,0.119718328430257,0.0227403207237313,0.0626460963066853,0.0313230481533427,0.021505376344086,0.860215053763441,0.118279569892473,0.0222510843490803,0.0603227875862581,0.030161393793129,0.0206268577369706,0.86225522673077,0.117117915532259,17,2,14,1,30,0,23,7,24,0,21,3,22,0,22,0
41,3,0.0434782608695652,0.869565217391304,0.0869565217391304,0.0251740883108331,0.0695411131301547,0.0347705565650773,0.0327155485956449,0.904335773956382,0.0629486774479734,0.101655583181941,0.268177635833091,0.134088817916545,0.155421757462202,0.735476399474759,0.109101843063039,0.0332898188130804,0.0909764531845069,0.0454882265922535,0.0312429051608241,0.915053443983558,0.0537036508556181,0.0286710124976231,0.0795734208367515,0.0397867104183757,0.0566037735849057,0.89622641509434,0.0471698113207547,0.0205146909847287,0.0563775981597489,0.0281887990798745,0.0353271368679329,0.897754016471179,0.0669188466608884,30,6,21,3,30,0,30,0,19,0,19,0,27,0,25,2
41,4,0.0434782608695652,0.869565217391304,0.0869565217391304,0.0358528567553317,0.0995577060984126,0.0497788530492063,0.0767157619090879,0.886106569400988,0.0371776686899241,0.0312444460466891,0.0853574893045472,0.0426787446522736,0.0861570055218388,0.858136277917784,0.0557067165603774,0.0340442172183712,0.0842076329267343,0.0421038164633671,0.0847530415092868,0.87039425321495,0.0448527052757633,0.0351037825949471,0.0969899665551839,0.048494983277592,0.0769230769230769,0.884615384615385,0.0384615384615385,0.0350275835982665,0.0968489863122748,0.0484244931561374,0.0767292444185122,0.884738726998495,0.038532028582993,22,0,22,0,30,3,24,3,23,4,19,0,29,1,27,1
41,5,0.0434782608695652,0.869565217391304,0.0869565217391304,0.0455756162408555,0.125890982415904,0.062945491207952,1.18079662263072e-06,0.932510708599256,0.067488110604121,0.0312958540577389,0.0869560962763357,0.0434780481381679,2.12731397344593e-07,0.898472938648602,0.10152684862,0.0376529500294013,0.0967295951379435,0.0483647975689717,2.03571602592893e-06,0.917930014960276,0.0820679493236979,0.0460738899229618,0.127536231884058,0.063768115942029,0,0.933333333333333,0.0666666666666667,0.0460730904199981,0.127533832360844,0.0637669161804222,4.1655570076689e-07,0.933332133571727,0.0666674498725727,23,0,20,3,24,0,23,1,17,0,15,2,26,0,26,0
42,1,0.826086956521739,0.0434782608695652,0.130434782608696,0.0931348754299205,0.258822406731995,0.129411203365998,0.955498159887737,2.65835151006116e-06,0.0444991817607533,0.0587139050331657,0.166005281473141,0.0830026407365704,0.90908959725831,7.85286658793671e-07,0.0909096174550317,0.0908762516736753,0.252953397142093,0.126476698571047,0.952563655092786,3.06729691995774e-07,0.0474360381775222,0.0949837777862327,0.263615560640732,0.131807780320366,0.957894736842105,0,0.0421052631578947,0.095017263817351,0.263701918000566,0.131850959000283,0.957937915522022,8.12308315147046e-07,0.0420612721696629,22,19,0,3,20,19,0,1,23,23,0,0,30,30,0,0
42,2,0.826086956521739,0.0434782608695652,0.130434782608696,0.029526141711686,0.0808762263061804,0.0404381131530902,0.837291645675594,0.0727116848688001,0.0899966694556055,0.0529157899254039,0.148742567241516,0.0743712836207582,0.796098909073004,0.117849544490323,0.0860515464366724,0.0238461541754465,0.0609247205365905,0.0304623602682952,0.823385423573454,0.0739406211378604,0.102673955288686,0.0358677352775785,0.0942028985507247,0.0471014492753623,0.833333333333333,0.0833333333333333,0.0833333333333333,0.029946787313934,0.0803534912645282,0.0401767456322642,0.834574168256356,0.075167794767212,0.0902580369764315,26,21,4,1,23,19,0,4,34,26,5,3,25,24,0,1
42,3,0.826086956521739,0.0434782608695652,0.130434782608696,0.0355869116267013,0.1004792738497,0.0502396369248498,0.803541352489858,0.0157842279765969,0.180674419533545,0.099712276853734,0.261483016218972,0.130741508109486,0.714958134588463,0.0238655746933553,0.261176290718182,0.0435799645665571,0.12255379093355,0.0612768954667751,0.789732170021361,0.0185561519031678,0.191711678075471,0.0411068627007086,0.116179615110478,0.0580898075552388,0.795081967213115,0.0163934426229508,0.188524590163934,0.0407126053490257,0.115032102384175,0.0575160511920877,0.795048088337937,0.0170010778612795,0.187950833800783,28,26,0,2,41,28,2,11,25,23,0,2,28,20,0,8
42,4,0.826086956521739,0.0434782608695652,0.130434782608696,0.0869248046189116,0.224047635395334,0.112023817697667,0.925938125040232,0.0556509100487392,0.0184109649110287,0.0905718153373228,0.237362663572774,0.118681331786387,0.927152156136765,0.0610943930409268,0.0117534508223085,0.0812679575066887,0.222037688258388,0.111018844129194,0.907341932806953,0.0732421287135452,0.0194159384795016,0.0868695017953648,0.223832528180354,0.111916264090177,0.925925925925926,0.0555555555555556,0.0185185185185185,0.0871444675404248,0.224885308718841,0.112442654359421,0.925997234762469,0.0560106369882563,0.017992128249275,26,24,2,0,28,26,2,0,29,27,2,0,25,23,0,2
42,5,0.826086956521739,0.0434782608695652,0.130434782608696,0.0189638510276667,0.0515334495562717,0.0257667247781359,0.851853681299875,0.0370368228323623,0.111109495867763,0.0133531174994137,0.0376076405167607,0.0188038202583803,0.844890776780119,0.0325694074111101,0.12253981580877,0.00840338897449197,0.0219045992879782,0.010952299643989,0.835558199429774,0.0449593176055195,0.119482482964707,0.0189624495251269,0.0515297906602254,0.0257648953301127,0.851851851851852,0.037037037037037,0.111111111111111,0.0189654100197229,0.0515390180509444,0.0257695090254721,0.851856465547211,0.0370339620288983,0.11110957242389,30,26,0,4,20,18,2,0,38,30,2,6,20,18,0,2
43,1,0.782608695652174,0.0869565217391304,0.130434782608696,0.032595491832518,0.0915271525771067,0.0457635762885534,0.800697734515825,0.041192945450577,0.158109320033598,0.0476849884215734,0.134677043011127,0.0673385215055636,0.75209059694409,0.0501360989416508,0.197773304114259,0.0272280681661401,0.0686802324477094,0.0343401162238547,0.784691711065512,0.0526164055152757,0.162691883419213,0.039053738040398,0.105536975102192,0.0527684875510962,0.794871794871795,0.0341880341880342,0.170940170940171,0.0323892594457431,0.0885018911369631,0.0442509455684815,0.794487873818996,0.0427055761706489,0.162806550010355,34,22,1,11,36,28,2,6,15,14,1,0,32,29,0,3
43,2,0.782608695652174,0.0869565217391304,0.130434782608696,0.0705101788782029,0.173911852117708,0.086955926058854,0.868354000455003,5.95680276450052e-07,0.13164540386472,0.0635215977466881,0.173912734167067,0.0869563670835335,0.845617182267969,1.54655596955848e-07,0.154382663076434,0.0646427860994265,0.173910368997289,0.0869551844986447,0.850522564390547,1.33724048575461e-06,0.149476098368968,0.0701116425914527,0.173913043478261,0.0869565217391304,0.86734693877551,0,0.13265306122449,0.0701239827531937,0.173911717545321,0.0869558587726605,0.867379098984578,6.6296646995669e-07,0.132620238048952,22,19,0,3,18,17,0,1,27,25,0,2,31,24,0,7
43,3,0.782608695652174,0.0869565217391304,0.130434782608696,0.0583740522305096,0.145135911065363,0.0725679555326815,0.852976596799934,0.014388566206449,0.132634836993617,0.053610180890575,0.147936576556383,0.0739682882781914,0.805184630687566,0.0129882334609391,0.181827135851495,0.0565570860991618,0.140228598498084,0.0701142992490421,0.850998183368312,0.0168422224900883,0.1321595941416,0.0620740626092285,0.154865424430642,0.0774327122153209,0.857142857142857,0.00952380952380952,0.133333333333333,0.0603877430558108,0.148892686567045,0.0744463432835225,0.857055038935696,0.0134935136484296,0.129451447415874,29,29,0,0,25,19,0,6,29,25,0,4,22,17,1,4
43,4,0.782608695652174,0.0869565217391304,0.130434782608696,0.0560806507284019,0.155554999176346,0.0777774995881729,0.860386195240347,0.0615048288229593,0.0781089759366938,0.0738658230890758,0.203343947596844,0.101671973798422,0.884280669450596,0.0568894307876985,0.0588298997617053,0.0689532615014248,0.192677390139839,0.0963386950699195,0.878947390722093,0.0518627346776114,0.069189874600295,0.0585672351040153,0.165551839464883,0.0827759197324415,0.865384615384615,0.0480769230769231,0.0865384615384615,0.062920583143868,0.174877790907626,0.087438895453813,0.870047591105987,0.0575314556396143,0.0724209532543987,20,17,3,0,21,15,0,6,33,31,2,0,30,27,0,3
43,5,0.782608695652174,0.0869565217391304,0.130434782608696,0.0446127321947738,0.126178416888274,0.0630892084441368,0.719519487208037,0.119008712646504,0.161471800145459,0.0199259674740235,0.0555040978597506,0.0277520489298753,0.800719587861105,0.0592044728092551,0.14007593932964,0.0171639742349585,0.0477905278981341,0.023895263949067,0.806503959601241,0.0713122307445097,0.122183809654249,0.0124912769079181,0.0352991820921223,0.0176495910460611,0.792079207920792,0.0693069306930693,0.138613861386139,0.015199010235247,0.0429876183642222,0.0214938091821111,0.761114886470063,0.0978677227968663,0.141017390733071,19,18,1,0,17,4,5,8,31,30,0,1,34,28,1,5
44,1,0.739130434782609,0.130434782608696,0.130434782608696,0.0530095016846172,0.146722167371986,0.073361083685993,0.665769351096616,0.180480370414564,0.15375027848882,0.0452667127885112,0.126387090481278,0.0631935452406388,0.67593688954197,0.170894106213683,0.153169004244347,0.0538271739401969,0.149003280339818,0.0745016401699089,0.6646287946127,0.181219862576532,0.154151342810769,0.058585083270985,0.160613810741688,0.080306905370844,0.658823529411765,0.188235294117647,0.152941176470588,0.0513020805565084,0.141179824301746,0.0705899121508732,0.668540522631735,0.180243643432294,0.151215833935971,18,11,7,0,26,18,3,5,15,10,0,5,26,17,6,3
44,2,0.739130434782609,0.130434782608696,0.130434782608696,0.0577423186443378,0.156278762611421,0.0781393813057107,0.720601943230753,0.208574163914406,0.0708238928548406,0.0471428306930491,0.132498350651399,0.0662491753256994,0.712483100019623,0.196683957934395,0.0908329420459823,0.0569056504015529,0.159492259761879,0.0797461298809395,0.708627303043336,0.210180912489635,0.0811917844670289,0.0593188477698302,0.158178053830228,0.0790890269151139,0.723809523809524,0.20952380952381,0.0666666666666667,0.0567487011794025,0.151588302338369,0.0757941511691844,0.724081939344949,0.20622893377788,0.069689126877171,27,17,10,0,27,19,5,3,20,13,5,2,31,27,2,2
44,3,0.739130434782609,0.130434782608696,0.130434782608696,0.045019387435813,0.124491662995294,0.0622458314976468,0.758668437345798,0.173142611543153,0.0681889511110488,0.0686237877206666,0.193543897009933,0.0967719485049663,0.684401838941951,0.227206731113662,0.0883914299443874,0.0387347067471737,0.0969709473708818,0.0484854736854409,0.741295232606749,0.176755458469996,0.0819493089232548,0.0492298916188372,0.131837307152875,0.0659186535764376,0.752688172043011,0.182795698924731,0.0645161290322581,0.0450172758011886,0.121349229778215,0.0606746148891076,0.752771155393792,0.17746867688662,0.069760167719588,20,16,4,0,20,19,0,1,23,16,4,3,30,19,9,2
44,4,0.739130434782609,0.130434782608696,0.130434782608696,0.13162972901824,0.36844302852058,0.18422151426029,0.670180066355103,0.0151636367759109,0.314656296868986,0.206856903365996,0.580921875745763,0.290460937872882,0.563750332635168,0.0153539468832548,0.420895720481577,0.138447367353109,0.390292431895359,0.195146215947679,0.655340508280628,0.0190784931629975,0.325580998556375,0.139480989528407,0.391304347826087,0.195652173913043,0.66304347826087,0.0108695652173913,0.326086956521739,0.136975041653322,0.385024452770256,0.192512226385128,0.661516345972466,0.0155366450337102,0.322947008993823,22,13,0,9,19,15,0,4,22,19,0,3,29,14,1,14
44,5,0.739130434782609,0.130434782608696,0.130434782608696,0.00581167381804258,0.0164378870238639,0.00821894351193198,0.747349378294541,0.126332694059075,0.126317927646384,0.00722251739891938,0.0191430911747012,0.00957154558735063,0.748701980369959,0.122560924215739,0.128737095414302,0.0145307969862149,0.0408893458774245,0.0204446729387122,0.718685761843896,0.138860566016296,0.142453672139807,0.00582513595485487,0.0164759725400458,0.00823798627002292,0.747368421052632,0.126315789473684,0.126315789473684,0.00582633034628892,0.0164793496031383,0.00823967480156917,0.747370109584178,0.126312237917636,0.126317652498186,24,19,4,1,21,17,1,3,30,22,2,6,20,13,5,2
45,1,0.695652173913043,0.173913043478261,0.130434782608696,0.0869119905127729,0.244711671046143,0.122355835523072,0.818008009436115,0.102619381679494,0.0793726088843913,0.0428083142400902,0.119466736541935,0.0597333682709673,0.755385542184011,0.152576962391285,0.0920374954247038,0.0747357496468488,0.208230578764962,0.104115289382481,0.799767463295524,0.106102516494678,0.0941300202097979,0.0888447270552525,0.250972074938141,0.12548603746907,0.821138211382114,0.105691056910569,0.0731707317073171,0.0887130743383095,0.249720393391488,0.124860196695744,0.820512370608787,0.10087809724573,0.0786095321454821,36,32,1,3,26,19,4,3,31,29,1,1,30,21,7,2
45,2,0.695652173913043,0.173913043478261,0.130434782608696,0.0481471246634924,0.128470784358648,0.0642353921793239,0.708210237753628,0.225590371817,0.0661993904293718,0.0756634708431133,0.206395543391344,0.103197771695672,0.771748124234526,0.201014864852451,0.0272370109130238,0.0447189345646105,0.122305313951441,0.0611526569757205,0.71226644411789,0.218451430249135,0.0692821256329752,0.0131766844989409,0.0344544708777687,0.0172272354388843,0.69811320754717,0.188679245283019,0.113207547169811,0.0467166540170286,0.120493700438119,0.0602468502190597,0.70229355433239,0.227518513277974,0.070187932389636,23,19,3,1,33,26,7,0,30,14,5,11,20,15,5,0
45,3,0.695652173913043,0.173913043478261,0.130434782608696,0.0526230281115414,0.139224528020252,0.0696122640101261,0.753248087750772,0.104300779468135,0.142451132781093,0.0768848454533445,0.200703516935518,0.100351758467759,0.782078054800694,0.0735612850105017,0.144360660188804,0.0491614411689925,0.126517008356283,0.0632585041781415,0.752262262328717,0.110654539300119,0.137083198371164,0.0350374618017413,0.0918417195896434,0.0459208597948217,0.741573033707865,0.134831460674157,0.123595505617978,0.0473694761029464,0.124283876111707,0.0621419380558537,0.748393065654221,0.111771105422407,0.139835828923372,22,20,1,1,15,11,1,3,27,16,10,1,25,19,0,6
45,4,0.695652173913043,0.173913043478261,0.130434782608696,0.00514067818905426,0.0145263733462777,0.00726318667313881,0.699556618634951,0.177271785429492,0.123171595935557,0.0223389340666775,0.0600244907113087,0.0300122453556543,0.719201762479317,0.180375700267641,0.100422537253041,0.008367704414881,0.0218564313640991,0.0109282156820495,0.684723958230994,0.18330885480088,0.131967186968126,0.00421169692112792,0.0118577075098814,0.0059288537549407,0.693181818181818,0.170454545454545,0.136363636363636,0.00143718775715775,0.00381767671777936,0.00190883835888966,0.697561012271933,0.17356320271698,0.128875785011087,24,16,6,2,27,17,2,8,16,11,5,0,21,17,2,2
45,5,0.695652173913043,0.173913043478261,0.130434782608696,0.0961788203327914,0.245812612676581,0.122906306338291,0.572745867574753,0.184907519320114,0.242346613105133,0.181646200195933,0.479386123804986,0.239693061902493,0.455959112010551,0.373781072324056,0.170259815665393,0.0636719428845124,0.157949289036528,0.078974644518264,0.616677529394779,0.175938003179176,0.207384467426044,0.0737652412521321,0.207630878438332,0.103815439219166,0.591836734693878,0.23469387755102,0.173469387755102,0.084772620994639,0.21075862090671,0.105379310453355,0.593454977829112,0.170730929108837,0.23581409306205,22,15,0,7,31,26,1,4,20,5,12,3,25,12,10,3
46,1,0.652173913043478,0.217391304347826,0.130434782608696,0.0598135203248643,0.15787599004363,0.0789379950218151,0.573235918021663,0.283186724459067,0.143577357519269,0.149834252993919,0.395609891863842,0.197804945931921,0.454368967111557,0.382099229815998,0.163531803072445,0.0539509624412025,0.143196366929015,0.0715981834645074,0.580575729578971,0.276023149219706,0.143401121201323,0.0497263745725083,0.133176654915785,0.0665883274578927,0.585585585585586,0.27027027027027,0.144144144144144,0.0596710440378222,0.161670463504421,0.0808352317522105,0.571338681291268,0.278789845501916,0.149871473206816,33,10,12,11,21,9,10,2,29,24,3,2,28,22,5,1
46,2,0.652173913043478,0.217391304347826,0.130434782608696,0.058327494864087,0.15228265299769,0.0761413264988451,0.576032586544633,0.227984362444555,0.195983051010812,0.0753671655212284,0.209649257497911,0.104824628748956,0.58305344605451,0.181687142587839,0.235259411357651,0.0650951779187725,0.170272741922,0.0851363709610002,0.567037542082478,0.229629273259561,0.203333184657961,0.0592875134779047,0.153404429860541,0.0767022149302707,0.575471698113208,0.226415094339623,0.19811320754717,0.0580720754914242,0.149009820365162,0.0745049101825809,0.577669002860897,0.224721983140964,0.197609013998139,26,18,6,2,27,15,3,9,23,10,10,3,30,18,5,7
46,3,0.652173913043478,0.217391304347826,0.130434782608696,0.179984607185464,0.508355740246703,0.254177870123352,0.397996042920127,0.356180495399268,0.245823461680605,0.142761499481972,0.403784283260897,0.201892141630448,0.45028177141303,0.319307407335227,0.230410821251743,0.178937716336197,0.504833802315338,0.252416901157669,0.399757011885809,0.359167044314662,0.241075943799528,0.174044279839447,0.488021295474712,0.244010647737356,0.408163265306122,0.36734693877551,0.224489795918367,0.177195822940403,0.499282945751441,0.249641472875721,0.402532440167758,0.361103593570475,0.236363966261768,17,3,7,7,22,14,3,5,30,15,9,6,29,8,17,4
46,4,0.652173913043478,0.217391304347826,0.130434782608696,0.0565378406248337,0.15681698997625,0.0784084949881249,0.704938104086521,0.138982809359701,0.156079086553778,0.0572556632847824,0.161790350766562,0.080895175383281,0.689572826096571,0.136496128964545,0.173931044938884,0.0592629561681178,0.167076086752705,0.0835380433763527,0.688095418821942,0.133853260971473,0.178051320206585,0.0784425635829499,0.21256038647343,0.106280193236715,0.677777777777778,0.111111111111111,0.211111111111111,0.0536568684736472,0.150388939889574,0.0751944699447869,0.680943177190744,0.142196834403039,0.176859988406217,19,14,1,4,32,15,3,14,20,14,5,1,19,18,1,0
46,5,0.652173913043478,0.217391304347826,0.130434782608696,0.0146500920747933,0.0397487573343187,0.0198743786671593,0.637167739477762,0.237265683014985,0.125566577507253,0.060181823284297,0.170040057028162,0.0850200285140812,0.567153884529397,0.256514012251414,0.176332103219189,0.019331660506705,0.0504324603524063,0.0252162301762032,0.630418342096215,0.242607534524029,0.126974123379755,0.0191897871070576,0.0506542845082313,0.0253271422541157,0.631067961165049,0.242718446601942,0.12621359223301,0.0173886946439409,0.0471836333193777,0.0235918166596889,0.634368038644508,0.240983121007515,0.124648840347978,26,13,7,6,23,19,1,3,28,18,10,0,26,15,7,4
47,1,0.608695652173913,0.260869565217391,0.130434782608696,0.117936745571687,0.332367458358252,0.166183729179126,0.774879381353039,0.165496004851173,0.0596246137957877,0.104195034088304,0.294257957675023,0.147128978837511,0.755824631011424,0.194355280240182,0.049820088748393,0.110199515331258,0.310139639158625,0.155069819579313,0.763765471753226,0.169884262846261,0.0663502654005137,0.117955512548413,0.324275362318841,0.16213768115942,0.770833333333333,0.145833333333333,0.0833333333333333,0.116809057459522,0.327952128192,0.163976064096,0.772671716269913,0.161548857104771,0.065779426625316,21,16,4,1,17,13,4,0,27,25,2,0,31,20,4,7
47,2,0.608695652173913,0.260869565217391,0.130434782608696,0.104074769703396,0.293717833761865,0.146858916880932,0.543732623479329,0.407728482098324,0.0485388944223469,0.104095748268852,0.293780722981841,0.14689036149092,0.54369461065507,0.407759926708312,0.0485454626366187,0.0989231604847328,0.277961224930915,0.138980612465458,0.525349677805831,0.399850177682849,0.0748001445113202,0.10410063692649,0.293794850147742,0.146897425073871,0.543689320388349,0.407766990291262,0.0485436893203883,0.104101180637059,0.293796595565149,0.146898297782575,0.54368755158724,0.407767862999966,0.0485445854127938,27,16,10,1,18,12,5,1,27,14,11,2,31,14,16,1
47,3,0.608695652173913,0.260869565217391,0.130434782608696,0.281771334713385,0.782608695652174,0.391304347826087,1,5.68014587817246e-77,1.93630346723455e-82,0.0447778620289168,0.121809776901998,0.0609048884509992,0.624130396379117,0.199964676766392,0.17590492685449,0.0296253323273756,0.0778567249738231,0.0389283624869115,0.614746130765719,0.22194120273048,0.163312666503802,0.0368925277140807,0.104347826086957,0.0521739130434783,0.634782608695652,0.208695652173913,0.156521739130435,0.036894564882755,0.104353587841004,0.0521767939205017,0.634787043269481,0.20869277129689,0.15652018543363,35,24,9,2,24,14,5,5,27,16,4,7,29,19,6,4
47,4,0.608695652173913,0.260869565217391,0.130434782608696,0.0500857962631253,0.130634411420413,0.0653172057102063,0.674012857884119,0.204480655587514,0.121506486528367,0.0284553321264977,0.0757873876227802,0.0378936938113901,0.639373222273018,0.222975871406001,0.137650906320981,0.0378439718312922,0.0957645551626936,0.0478822775813468,0.65657792975526,0.216222994140272,0.127199076104468,0.04730149264148,0.121739130434783,0.0608695652173913,0.663157894736842,0.2,0.136842105263158,0.0456069020561797,0.115472640829973,0.0577363204149864,0.6664319725889,0.20710417119876,0.12646385621234,28,16,8,4,27,16,3,8,16,13,2,1,24,18,6,0
47,5,0.608695652173913,0.260869565217391,0.130434782608696,0.0163027063962808,0.0429010958957973,0.0214505479478987,0.587245104226014,0.264275491657839,0.148479404116147,0.0230937199148942,0.0609243805832271,0.0304621902916135,0.58326548495073,0.255837542148961,0.160896972900309,0.0260059901671645,0.0686652065381734,0.0343326032690867,0.574363048904826,0.266615641309608,0.159021309785565,0.0174907302841453,0.0493913043478262,0.0246956521739131,0.584,0.272,0.144,0.0184292596008243,0.0499418210626068,0.0249709105313034,0.58372474164261,0.266889988806393,0.149385269550998,32,19,10,3,33,14,15,4,27,21,3,3,33,19,6,8
48,1,0.565217391304348,0.304347826086957,0.130434782608696,0.0209177538286162,0.054128192277133,0.0270640961385664,0.538153295165781,0.328222971516494,0.133623733317724,0.0495621536565923,0.138278992932578,0.0691394964662891,0.634356887770637,0.279748440631088,0.0858946715982747,0.0195402057570133,0.0550387805006134,0.0275193902503067,0.537698001054041,0.320285095947479,0.14201690299848,0.0341110087849196,0.0932971014492753,0.0466485507246377,0.53125,0.291666666666667,0.177083333333333,0.023370450863229,0.0654808786590019,0.032740439329501,0.532476951974847,0.324631443854297,0.142891604170856,22,16,5,1,18,10,8,0,27,7,7,13,29,18,8,3
48,2,0.565217391304348,0.304347826086957,0.130434782608696,0.0932892608731127,0.256680136090489,0.128340068045245,0.474571906539878,0.432687894132201,0.0927401993279209,0.0914934713530696,0.25666524274731,0.128332621373655,0.436884769930693,0.382819264136971,0.180295965932337,0.0930618631629719,0.258132514995038,0.129066257497519,0.478386472424419,0.433414083584475,0.0881994439911056,0.0861282004725767,0.219587176108915,0.109793588054458,0.464646464646465,0.414141414141414,0.121212121212121,0.0928946724670794,0.257582918720915,0.128791459360457,0.478378394125788,0.433139285447414,0.0884823204267983,22,12,10,0,28,13,10,5,29,15,14,0,20,6,7,7
48,3,0.565217391304348,0.304347826086957,0.130434782608696,0.0175106244079134,0.0450362185048655,0.0225181092524327,0.545034547264203,0.302012560874669,0.152952891861128,0.0786464070719435,0.205399126123084,0.102699563061542,0.462517828242806,0.318718075059635,0.218764096697559,0.0115891823343124,0.0291895679130515,0.0145947839565257,0.55146183149661,0.303508601938168,0.145029566565221,0.0189226401349319,0.0507887649095806,0.0253943824547903,0.539823008849557,0.309734513274336,0.150442477876106,0.01272476308968,0.0315204198803527,0.0157602099401764,0.54981457202931,0.303990435421818,0.146194992548872,23,9,8,6,33,17,16,0,28,13,9,6,29,22,2,5
48,4,0.565217391304348,0.304347826086957,0.130434782608696,0.048556049745042,0.134124065136791,0.0670620325683955,0.585959827092216,0.237285793518561,0.176754379389223,0.0580934798693715,0.164241893867805,0.0821209469339023,0.526252427562738,0.261191842894664,0.212555729542598,0.0426867775606079,0.117294802687735,0.0586474013438672,0.582147415989241,0.245700424743089,0.17215215926767,0.0509360858900238,0.142676234698185,0.0713381173490925,0.592233009708738,0.233009708737864,0.174757281553398,0.0459378913527683,0.129353893295736,0.0646769466478682,0.592254523086773,0.239670879439088,0.168074597474138,19,10,2,7,29,19,8,2,25,10,8,7,30,22,6,2
48,5,0.565217391304348,0.304347826086957,0.130434782608696,0.129818721904246,0.35464056166406,0.17732028083203,0.742537672136378,0.174487086894766,0.0829752409688563,0.127478791824795,0.351564774764702,0.175782387382351,0.740999778686699,0.181791408290277,0.0772088130230244,0.125558016663462,0.337838721731416,0.168919360865708,0.734136752170056,0.172486558484115,0.0933766893458293,0.128297040471195,0.358926919518964,0.179463459759482,0.74468085106383,0.191489361702128,0.0638297872340425,0.130497339154873,0.35701705623303,0.178508528116515,0.743725919420863,0.174530495921592,0.0817435846575458,27,22,4,1,23,21,0,2,20,14,4,2,24,13,10,1
49,1,0.521739130434783,0.347826086956522,0.130434782608696,0.0205400941336443,0.0577127705289056,0.0288563852644528,0.504425634936208,0.336283197190643,0.159291167873148,0.0362998978448898,0.101346448010883,0.0506732240054415,0.503522360564786,0.315369632821076,0.181108006614137,0.0248246622157754,0.0690961884122593,0.0345480942061296,0.49905974604027,0.335957377144904,0.164982876814825,0.0205407430781672,0.0577145055790688,0.0288572527895344,0.504424778761062,0.336283185840708,0.15929203539823,0.0205401478787353,0.0577184578605068,0.0288592289302534,0.504445045428022,0.336260943033029,0.159294011538949,34,16,13,5,27,14,12,1,26,12,8,6,26,15,5,6
49,2,0.521739130434783,0.347826086956522,0.130434782608696,0.0754314909125273,0.19341015907608,0.09670507953804,0.609091162836221,0.357179134093123,0.0337297030706557,0.113094980015587,0.319637198102146,0.159818599051073,0.681557729485856,0.273322645836754,0.0451196246773902,0.0686762527506513,0.175861468447521,0.0879307342237606,0.601422574510013,0.356073377105052,0.0425040483849351,0.0769350768609028,0.197711670480549,0.0988558352402746,0.610526315789474,0.357894736842105,0.0315789473684211,0.0762125131168843,0.194037190412376,0.0970185952061878,0.610906328519213,0.355677484078279,0.0334161874025078,22,10,12,0,25,14,11,0,22,14,6,2,26,20,5,1
49,3,0.521739130434783,0.347826086956522,0.130434782608696,0.0655047586422593,0.170073819608502,0.0850369098042512,0.532432232465672,0.422169894729883,0.0453978728044444,0.0457676975218134,0.129110704565844,0.0645553522829222,0.549957487249909,0.384163082424318,0.0658794303257734,0.0623202028284971,0.166144973745164,0.0830724868725822,0.537781591011698,0.414856113252189,0.0473622957361134,0.0636107130753611,0.173150266971777,0.0865751334858886,0.543859649122807,0.412280701754386,0.043859649122807,0.0635066566331932,0.171028546932706,0.0855142734663531,0.540723910738047,0.41435558011961,0.0449205091423425,25,7,16,2,33,23,10,0,26,14,12,0,30,18,9,3
49,4,0.521739130434783,0.347826086956522,0.130434782608696,0.0370404991427864,0.0987180410221492,0.0493590205110747,0.531227749150959,0.38769648875142,0.081075762097621,0.0337313337207397,0.0921957207401169,0.0460978603700585,0.555415608024873,0.36024746973649,0.0843369222386372,0.0339888802858411,0.0844599548820581,0.0422299774410291,0.520507243298918,0.390056064397551,0.0894366923035316,0.0369539148377078,0.0987074030552292,0.0493537015276146,0.531531531531532,0.387387387387387,0.0810810810810811,0.0371866393102633,0.0990938057405539,0.049546902870277,0.531245050086429,0.387867070175152,0.0808878797384187,25,14,11,0,31,17,11,3,24,8,12,4,31,20,9,2
