"example_id","inp_file","design_block","dist_code","factor1","level1_code","factor2","level2_code","factor3","level3_code","factor4","level4_code","factor5","level5_code","K","G","h","theta_true","theta_CV","Nmin","Nmax","nsims","random.seed","od_mult","sigma","mean_nsamp","ln_sd","nb_size","N_range_label","p_lbound","p_ubound"
208,"faces_ex208.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
209,"faces_ex209.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
210,"faces_ex210.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
211,"faces_ex211.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
212,"faces_ex212.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
213,"faces_ex213.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
214,"faces_ex214.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
215,"faces_ex215.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
216,"faces_ex216.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
217,"faces_ex217.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
218,"faces_ex218.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
219,"faces_ex219.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
220,"faces_ex220.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
221,"faces_ex221.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
222,"faces_ex222.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
223,"faces_ex223.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
224,"faces_ex224.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
225,"faces_ex225.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
226,"faces_ex226.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
227,"faces_ex227.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
228,"faces_ex228.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
229,"faces_ex229.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
230,"faces_ex230.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
231,"faces_ex231.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
232,"faces_ex232.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
233,"faces_ex233.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
234,"faces_ex234.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
235,"faces_ex235.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
236,"faces_ex236.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
237,"faces_ex237.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
238,"faces_ex238.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
239,"faces_ex239.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
240,"faces_ex240.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
241,"faces_ex241.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
242,"faces_ex242.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
243,"faces_ex243.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1078526260,1,1,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
244,"faces_ex244.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
245,"faces_ex245.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
246,"faces_ex246.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
247,"faces_ex247.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
248,"faces_ex248.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
249,"faces_ex249.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
250,"faces_ex250.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
251,"faces_ex251.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
252,"faces_ex252.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
253,"faces_ex253.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
254,"faces_ex254.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
255,"faces_ex255.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
256,"faces_ex256.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
257,"faces_ex257.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
258,"faces_ex258.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
259,"faces_ex259.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
260,"faces_ex260.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
261,"faces_ex261.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
262,"faces_ex262.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
263,"faces_ex263.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
264,"faces_ex264.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
265,"faces_ex265.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
266,"faces_ex266.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
267,"faces_ex267.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
268,"faces_ex268.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
269,"faces_ex269.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
270,"faces_ex270.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1078526260,1,0.25,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
271,"faces_ex271.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
272,"faces_ex272.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
273,"faces_ex273.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
274,"faces_ex274.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
275,"faces_ex275.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
276,"faces_ex276.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
277,"faces_ex277.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
278,"faces_ex278.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
279,"faces_ex279.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
280,"faces_ex280.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
281,"faces_ex281.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
282,"faces_ex282.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
283,"faces_ex283.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
284,"faces_ex284.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
285,"faces_ex285.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
286,"faces_ex286.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
287,"faces_ex287.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
288,"faces_ex288.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
289,"faces_ex289.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
290,"faces_ex290.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
291,"faces_ex291.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
292,"faces_ex292.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
293,"faces_ex293.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
294,"faces_ex294.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
295,"faces_ex295.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
296,"faces_ex296.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
297,"faces_ex297.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1078526260,1,0.5,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
298,"faces_ex298.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
299,"faces_ex299.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
300,"faces_ex300.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
301,"faces_ex301.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
302,"faces_ex302.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
303,"faces_ex303.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
304,"faces_ex304.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
305,"faces_ex305.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
306,"faces_ex306.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
307,"faces_ex307.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
308,"faces_ex308.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
309,"faces_ex309.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
310,"faces_ex310.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
311,"faces_ex311.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
312,"faces_ex312.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
313,"faces_ex313.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1078526260,1,1,25,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
