"p1","p2","p3","loglik","delta_loglik","relative_likelihood","gradient_norm","max_abs_gradient","boundary_distance","l1_distance_from_observed","l2_distance_from_observed"
0.869565217391304,0.0434782608695652,0.0869565217391304,-73489.230815405,-73318.9515761313,0,607965.62585126,489138.216293234,0.0434782608695652,1.06813675705934,0.655060953719487
0.826086956521739,0.0869565217391304,0.0869565217391304,-58747.9829920996,-58577.7037528259,0,508309.715274109,357096.157102173,0.0869565217391304,0.981180235320206,0.600866672709076
0.782608695652174,0.130434782608696,0.0869565217391304,-48282.6109564732,-48112.3317171994,0,462774.239029132,353460.633499941,0.0869565217391304,0.894223713581076,0.548213553581118
0.739130434782609,0.173913043478261,0.0869565217391304,-40400.6548222329,-40230.3755829592,0,437071.278860562,353460.633499941,0.0869565217391304,0.807267191841945,0.497591076045949
0.695652173913043,0.217391304347826,0.0869565217391304,-34341.6448123574,-34171.3655730836,0,421084.908417451,353460.633499941,0.0869565217391304,0.720310670102815,0.449685550428366
0.652173913043478,0.260869565217391,0.0869565217391304,-29687.13126828,-29516.8520290062,0,410631.902133942,353460.633499941,0.0869565217391304,0.633354148363685,0.405461152566465
0.608695652173913,0.304347826086957,0.0869565217391304,-26183.3159837419,-26013.0367444681,0,403670.736398582,353460.633499941,0.0869565217391304,0.546397626624554,0.366253784813152
0.565217391304348,0.347826086956522,0.0869565217391304,-23669.2256485263,-23498.9464092526,0,399108.595244728,353460.633499941,0.0869565217391304,0.483842813925178,0.333835828233517
0.521739130434783,0.391304347826087,0.0869565217391304,-22042.6896819033,-21872.4104426296,0,396336.142524213,353460.633499941,0.0869565217391304,0.483842813925178,0.310342266228315
0.478260869565217,0.434782608695652,0.0869565217391304,-21242.8714623584,-21072.5922230846,0,395022.489222487,353460.633499941,0.0869565217391304,0.483842813925178,0.29789212959738
0.434782608695652,0.478260869565217,0.0869565217391304,-21241.2792173759,-21070.9999781022,0,395021.008162891,353460.633499941,0.0869565217391304,0.483842813925178,0.297873389575782
0.391304347826087,0.521739130434783,0.0869565217391304,-22037.9033107858,-21867.624071512,0,396331.636095294,353460.633499941,0.0869565217391304,0.483842813925178,0.3102882985735
0.347826086956522,0.565217391304348,0.0869565217391304,-23661.2158892904,-23490.9366500167,0,399100.867207185,353460.633499941,0.0869565217391304,0.483842813925178,0.333752208859922
0.304347826086957,0.608695652173913,0.0869565217391304,-26172.0328552148,-26001.753615941,0,403659.436876465,353460.633499941,0.0869565217391304,0.546140839474537,0.366147077387058
0.260869565217391,0.652173913043478,0.0869565217391304,-29672.5021320942,-29502.2228928205,0,410616.488938561,353460.633499941,0.0869565217391304,0.633097361213668,0.405337222954245
0.217391304347826,0.695652173913043,0.0869565217391304,-34323.5713944726,-34153.2921551989,0,421064.582659257,353460.633499941,0.0869565217391304,0.720053882952798,0.449548977329948
0.173913043478261,0.739130434782609,0.0869565217391304,-40379.0088682557,-40208.7296289819,0,437044.880870476,353460.633499941,0.0869565217391304,0.807010404691929,0.497445211452993
0.130434782608696,0.782608695652174,0.0869565217391304,-48257.2279938851,-48086.9487546113,0,462740.078644775,353460.633499941,0.0869565217391304,0.893966926431059,0.548060790834002
