"p1","p2","p3","p4","p5","rmse_i","rmse_ii","rmse_iii","rmse_iv","N1"
0.28,0.2,0.28,0.08,0.16,0.417921914947596,0.365732142421199,0.0492085438418283,0.0492135084153898,253
0.24,0.24,0.28,0.08,0.16,0.0341777203985681,0.364856136031379,0.0341794702314233,0.0341795580354691,640
0.2,0.28,0.28,0.08,0.16,0.277439764481697,0.365732142421199,0.0151187645977751,0.0151185789203691,700
0.16,0.32,0.28,0.08,0.16,0.111559813002296,0.111560362578676,0.111562169848771,0.111560544340317,58
0.12,0.36,0.28,0.08,0.16,0.431002621966988,0.0268772502330721,0.0268777891214032,0.0268774586201174,489
0.08,0.4,0.28,0.08,0.16,0.0707107382832276,0.070709413396239,0.0707102454670848,0.0707106781186548,300
0.04,0.44,0.28,0.08,0.16,0.0836174154397639,0.0836175705472573,0.083615735952762,0.0836174363178799,69
0.4,0.04,0.32,0.08,0.16,0.0435653547708454,0.314960314960472,0.0435649704264792,0.0435653782150207,445
0.36,0.08,0.32,0.08,0.16,0.0421108013638008,0.0421123823416669,0.26157136329054,0.0421129203497119,616
0.32,0.12,0.32,0.08,0.16,0.448569455953814,0.0294290931951959,0.32045276655818,0.0294287969980398,917
0.28,0.16,0.32,0.08,0.16,0.0692758359724054,0.368347661863083,0.0692786604501606,0.0692761755858671,91
0.24,0.2,0.32,0.08,0.16,0.0575555128094042,0.0575538094015937,0.344093010681705,0.0575557357862228,650
0.2,0.24,0.32,0.08,0.16,0.0610962085035185,0.344093010681705,0.0610950212185178,0.0610960176390167,303
0.16,0.28,0.32,0.08,0.16,0.0552220744040608,0.0552226577334487,0.0552256390799999,0.0552233149355565,84
0.12,0.32,0.32,0.08,0.16,0.0665320942968744,0.349628374134595,0.0665318679730694,0.0665321362447219,334
0.08,0.36,0.32,0.08,0.16,0.351808077439953,0.0342947588163942,0.0342947220594361,0.0342944529233168,339
0.04,0.4,0.32,0.08,0.16,0.0621546437169826,0.0621558998520906,0.0621559501547666,0.0621573738629577,219
0.36,0.04,0.36,0.08,0.16,0.054669692769752,0.338467132820899,0.0546691015387688,0.0546696810232108,143
0.32,0.08,0.36,0.08,0.16,0.0415918172018098,0.0415912481124469,0.0415914874467841,0.0415919057187236,105
0.28,0.12,0.36,0.08,0.16,0.372650837762352,0.0456094587992032,0.352432415159018,0.045609486082351,446
0.24,0.16,0.36,0.08,0.16,0.03981354348923,0.0398137484954394,0.0398133464256514,0.0398139374928691,171
0.2,0.2,0.36,0.08,0.16,0.0770552863631213,0.0770549831427338,0.0770561476532035,0.0770548680287106,309
0.16,0.24,0.36,0.08,0.16,0.0407118264986421,0.323975307701065,0.0407116275875694,0.0407120183496104,123
0.12,0.28,0.36,0.08,0.16,0.0694520729425026,0.32692506786724,0.0694526073889251,0.0694535935203684,55
0.08,0.32,0.36,0.08,0.16,0.0864526546784266,0.0864268161453902,0.086427360090787,0.0864269597820184,85
0.04,0.36,0.36,0.08,0.16,0.0278488619769664,0.027849310343026,0.0278481898588852,0.0278488998793453,112
0.32,0.04,0.4,0.08,0.16,0.164541597749663,0.0281719715001424,0.0281726924007557,0.0281723696259568,282
0.28,0.08,0.4,0.08,0.16,0.112992018337824,0.113024291134583,0.113020250669286,0.113022238271477,53
0.24,0.12,0.4,0.08,0.16,0.0175066628230271,0.017505462777496,0.0175069050853193,0.0175069422816654,932
0.2,0.16,0.4,0.08,0.16,0.115880926162654,0.115881538615086,0.115879903439085,0.115880930366803,105
0.16,0.2,0.4,0.08,0.16,0.0300135355137101,0.430998977872842,0.110357445778089,0.0300132611981915,680
0.12,0.24,0.4,0.08,0.16,0.0385747422537376,0.0385792740110581,0.0385761455737022,0.0385766277276058,653
0.08,0.28,0.4,0.08,0.16,0.0646292941563479,0.0646282295453646,0.0646270902839337,0.0646286345879433,227
0.04,0.32,0.4,0.08,0.16,0.071042251043326,0.0710295827435624,0.0710307497177456,0.0710316592655242,53
0.28,0.04,0.44,0.08,0.16,0.0526491378085527,0.0526491903056965,0.0526498068379484,0.0526493031272475,669
0.24,0.08,0.44,0.08,0.16,0.0515991475262819,0.0516002662513398,0.0516023054325468,0.0516006441405444,628
0.2,0.12,0.44,0.08,0.16,0.0900654663334164,0.0900605609449914,0.0900608337549305,0.0900599984682418,57
0.16,0.16,0.44,0.08,0.16,0.074233866434089,0.0742401578521722,0.0742391779860613,0.0742394860942223,162
0.12,0.2,0.44,0.08,0.16,0.0485661547487251,0.456051975082685,0.0485655716973441,0.048564732810695,188
0.08,0.24,0.44,0.08,0.16,0.0641599575959056,0.0641627029061283,0.0641633830831786,0.0641628637870286,107
0.04,0.28,0.44,0.08,0.16,0.330632902080682,0.130675111389052,0.0290967464545543,0.0290964146805474,869
0.24,0.04,0.48,0.08,0.16,0.0367362156175854,0.0367359969371668,0.0367348167554357,0.0367360381424692,365
0.2,0.08,0.48,0.08,0.16,0.439707646278587,0.0262720428843737,0.0262716384663359,0.0262721028005792,668
0.16,0.12,0.48,0.08,0.16,0.0284649549149884,0.261686476528156,0.0284628111081242,0.0284655160951012,618
0.12,0.16,0.48,0.08,0.16,0.0433992126374349,0.0433992260675912,0.0433992728131748,0.0433998362069533,157
0.08,0.2,0.48,0.08,0.16,0.131030215710591,0.131036819057892,0.131031465303371,0.131030336225801,62
0.04,0.24,0.48,0.08,0.16,0.326349495808766,0.0407641086999106,0.0407638468619914,0.0407638285339664,338
0.2,0.04,0.52,0.08,0.16,0.452545004630959,0.089522272045737,0.0895235358763654,0.0895225232007926,317
0.16,0.08,0.52,0.08,0.16,0.0320073632343416,0.0320080073103097,0.0320053210483814,0.0320059918636952,133
0.12,0.12,0.52,0.08,0.16,0.0233664600725922,0.02336697227077,0.0233665255563926,0.0233669020352858,272
0.08,0.16,0.52,0.08,0.16,0.23656224098599,0.0106674510119069,0.0106667906366027,0.0106675086700544,649
0.04,0.2,0.52,0.08,0.16,0.478790227659181,0.0456085003450758,0.0456085400676221,0.0456081111282961,906
0.16,0.04,0.56,0.08,0.16,0.0713261466845413,0.0713240403066156,0.071324492845925,0.0713246112364584,69
0.12,0.08,0.56,0.08,0.16,0.0438577141426251,0.0438586237282524,0.0438554836788809,0.0438584345004766,138
0.08,0.12,0.56,0.08,0.16,0.0168103296523402,0.0168100678820406,0.0168124906763842,0.0168102785208081,59
0.04,0.16,0.56,0.08,0.16,0.0451300177337088,0.167770981606393,0.0451295977346145,0.0451295226545199,982
0.12,0.04,0.6,0.08,0.16,0.203576204200761,0.0445064060726635,0.0445084343217076,0.0445064268647013,709
0.08,0.08,0.6,0.08,0.16,0.0314872820765813,0.0314860058300485,0.0314883483265331,0.0314875907249314,147
0.04,0.12,0.6,0.08,0.16,0.452523924182506,0.0253246297055579,0.025324640982497,0.0253246613558224,857
0.08,0.04,0.64,0.08,0.16,0.0288770800361477,0.0288789628184794,0.0288778130992246,0.0288779169405559,527
0.04,0.08,0.64,0.08,0.16,0.0336205117873625,0.381100766956398,0.0336204840272402,0.0336205540772412,958
0.04,0.04,0.68,0.08,0.16,0.165891530826622,0.0555470345699152,0.0555478230707918,0.0555475130725288,454
0.64,0.04,0.04,0.12,0.16,0.0540954922449149,0.0540960047924772,0.054095549663543,0.054095825236603,238
0.6,0.08,0.04,0.12,0.16,0.0782092719682296,0.0782093595344639,0.0782093092532855,0.0782092463062011,374
0.56,0.12,0.04,0.12,0.16,0.0753154814722045,0.0753157141402693,0.0753152578618441,0.0753154882982315,359
0.52,0.16,0.04,0.12,0.16,0.0897869668724366,0.0897876492206192,0.0897875350649105,0.0897878097317064,89
0.48,0.2,0.04,0.12,0.16,0.496380348121421,0.0277951640618183,0.0277932589009954,0.0277927898920289,769
0.44,0.24,0.04,0.12,0.16,0.440944642880823,0.0453892459570547,0.0453893075397926,0.0453895169236679,245
0.4,0.28,0.04,0.12,0.16,0.0719389705340646,0.309681513878702,0.0719380904634741,0.0719383250463682,343
0.36,0.32,0.04,0.12,0.16,0.129613658512579,0.12961455785664,0.129614722026199,0.129614813968157,50
0.32,0.36,0.04,0.12,0.16,0.0345206352702475,0.454664711628243,0.0345199449857431,0.0345204712542324,865
0.28,0.4,0.04,0.12,0.16,0.0160604827246366,0.0160598354518479,0.0160605978722513,0.0160605062913803,182
0.24,0.44,0.04,0.12,0.16,0.035018061572527,0.0350172439654583,0.0350176440397858,0.0350178645176339,335
0.2,0.48,0.04,0.12,0.16,0.0349095501986482,0.0349121853762072,0.0349104777884381,0.0349105524820581,333
0.16,0.52,0.04,0.12,0.16,0.0849630355118671,0.0849632519087755,0.0849627771916114,0.0849628796458336,486
0.12,0.56,0.04,0.12,0.16,0.078483209595453,0.0784819963418352,0.078481407760046,0.0784821288491578,73
0.08,0.6,0.04,0.12,0.16,0.0358925204311497,0.0358948518232639,0.0358919007675193,0.0358925006782513,360
0.04,0.64,0.04,0.12,0.16,0.113589122632413,0.113588433147503,0.113589049045997,0.113589341871355,659
0.6,0.04,0.08,0.12,0.16,0.089192119849452,0.0891925547334393,0.0891893320719136,0.0891922261881385,63
0.56,0.08,0.08,0.12,0.16,0.0920864473582396,0.0920866335167562,0.0920879442973043,0.0920869154657707,100
0.52,0.12,0.08,0.12,0.16,0.0495211809796909,0.0495231420173732,0.0495221488774733,0.0495227220576575,80
0.48,0.16,0.08,0.12,0.16,0.0442376676561271,0.0442370264707358,0.044237181610215,0.0442372730870093,452
0.44,0.2,0.08,0.12,0.16,0.0383064158581401,0.0383065077969144,0.0382915336771334,0.0383059719526161,122
0.4,0.24,0.08,0.12,0.16,0.0522535915212239,0.0522532546829598,0.0522538506362981,0.052253613611178,114
0.36,0.28,0.08,0.12,0.16,0.0546127835149752,0.0546192451248221,0.0546166874156296,0.0546163087041827,136
0.32,0.32,0.08,0.12,0.16,0.349616869312223,0.0461831035402875,0.0461840190576892,0.046183215039342,465
0.28,0.36,0.08,0.12,0.16,0.372664940407372,0.018203198018447,0.0182032127528806,0.0182032210977773,527
0.24,0.4,0.08,0.12,0.16,0.0525355679690646,0.0525367963197801,0.0525353103170625,0.0525361110528201,665
0.2,0.44,0.08,0.12,0.16,0.0408181325625092,0.0408229246679343,0.0408192796844172,0.0408176777723839,818
0.16,0.48,0.08,0.12,0.16,0.0401978108481428,0.261686835699137,0.0401991494075041,0.0401996037885263,147
0.12,0.52,0.08,0.12,0.16,0.0153945495127827,0.180616263678485,0.0153927722004203,0.0153934904211655,992
0.08,0.56,0.08,0.12,0.16,0.453591174681345,0.0424003450113848,0.0423988760861897,0.0423997574332713,601
0.04,0.6,0.08,0.12,0.16,0.0349119691140196,0.0349147611944459,0.0349144265385181,0.0349148624377588,105
0.56,0.04,0.12,0.12,0.16,0.0315526830366771,0.0315525875909924,0.0315525716257619,0.0315524255098646,75
0.52,0.08,0.12,0.12,0.16,0.0293594947375188,0.0293613384989912,0.0293589798137523,0.0293615780091209,641
0.48,0.12,0.12,0.12,0.16,0.0105076554660469,0.0105078245889475,0.0105055060957818,0.0105077881698815,371
0.44,0.16,0.12,0.12,0.16,0.0602561907419766,0.280570846668003,0.0602552220235363,0.0602558094656816,86
0.4,0.2,0.12,0.12,0.16,0.073497687340893,0.301463098902668,0.0734976234510665,0.0734975747295396,260
0.36,0.24,0.12,0.12,0.16,0.447487267405562,0.390281949364815,0.0688823026878905,0.0688822839911455,377
0.32,0.28,0.12,0.12,0.16,0.427780537261709,0.0205625043037934,0.324928681861429,0.0205612285831413,584
0.28,0.32,0.12,0.12,0.16,0.0774396062984378,0.0774372419022773,0.0774394492657775,0.0774389444882663,72
0.24,0.36,0.12,0.12,0.16,0.0499099854518523,0.049908509107272,0.0499100715199212,0.0499088165210551,121
0.2,0.4,0.12,0.12,0.16,0.425848256560908,0.044906033145714,0.0449025067523135,0.0449058021772734,706
0.16,0.44,0.12,0.12,0.16,0.0691217056555635,0.0691219435384269,0.0691217711621669,0.0691219285127685,153
0.12,0.48,0.12,0.12,0.16,0.447212059078891,0.0100668271747695,0.0100673129066193,0.0100668974120424,555
0.08,0.52,0.12,0.12,0.16,0.0790178697375088,0.43221313753007,0.0790191816708938,0.0790188554603218,662
0.04,0.56,0.12,0.12,0.16,0.0481293651957983,0.0481299609530034,0.0481283234857113,0.0481293410562366,216
0.52,0.04,0.16,0.12,0.16,0.0477012775722133,0.0477012748694583,0.0477019438616702,0.0477015824457937,917
0.48,0.08,0.16,0.12,0.16,0.0472090095978591,0.0472097894486089,0.0472088342219734,0.0472090877575433,322
0.44,0.12,0.16,0.12,0.16,0.0289445687241672,0.280570846668003,0.0289787847787924,0.0289675168864874,245
0.4,0.16,0.16,0.12,0.16,0.0187308064026499,0.018729566560995,0.0187302131632973,0.0187293245413865,331
0.36,0.2,0.16,0.12,0.16,0.0694944016182637,0.0694884548776178,0.069488890683359,0.0694888336166982,217
0.32,0.24,0.16,0.12,0.16,0.0254687882700933,0.0254701774868379,0.268504234270214,0.0254694814997464,793
0.28,0.28,0.16,0.12,0.16,0.0366441974120372,0.35953964641303,0.0366449460048313,0.0366449852238181,169
0.24,0.32,0.16,0.12,0.16,0.0169872551846798,0.0169867937918356,0.0169884590218538,0.0169874777899761,124
0.2,0.36,0.16,0.12,0.16,0.0297418711854929,0.0297422484639448,0.328233677777828,0.029742971718078,728
0.16,0.4,0.16,0.12,0.16,0.0303573174489611,0.030355082544429,0.0303537372393989,0.0303541529980696,263
0.12,0.44,0.16,0.12,0.16,0.0660926687870071,0.0660914262991248,0.0660880719517973,0.0660921327527443,77
0.08,0.48,0.16,0.12,0.16,0.0740135650323004,0.26168683547209,0.0740107363789829,0.0740134791719131,67
0.04,0.52,0.16,0.12,0.16,0.451131895032857,0.0457337063904547,0.0457335370674037,0.0457337973093748,493
0.48,0.04,0.2,0.12,0.16,0.297842392835881,0.0132504295887729,0.0132515567148172,0.0132519990507074,834
0.44,0.08,0.2,0.12,0.16,0.282842712474619,0.282842712474619,0.381592015005766,0.0627498085525081,912
0.4,0.12,0.2,0.12,0.16,0.0342737613952448,0.0342720909820448,0.034273220687844,0.034273376206845,316
0.36,0.16,0.2,0.12,0.16,0.0339939105645652,0.320998442363822,0.0339931170194541,0.0339934634239519,150
0.32,0.2,0.2,0.12,0.16,0.0499143888335232,0.0499156422308194,0.0499144538727452,0.0499144235349226,285
0.28,0.24,0.2,0.12,0.16,0.155609922790131,0.380511645450094,0.0680537060015938,0.0680542408711534,327
0.24,0.28,0.2,0.12,0.16,0.39338059296207,0.0260650433029824,0.0260652259485723,0.0260649878221871,490
0.2,0.32,0.2,0.12,0.16,0.0993667245209111,0.0993698648280742,0.0993710944341851,0.0993671214573366,69
0.16,0.36,0.2,0.12,0.16,0.0310885264166117,0.0310880925764255,0.0310882597990592,0.0310876817332844,481
0.12,0.4,0.2,0.12,0.16,0.03345958987137,0.301463098902668,0.0334487308080941,0.0334502332829937,121
0.08,0.44,0.2,0.12,0.16,0.0445593786769941,0.0445594688679949,0.0445594587053647,0.0445593670296453,352
0.04,0.48,0.2,0.12,0.16,0.0437401807600339,0.0437394215374965,0.043739981643725,0.0437395351638242,205
0.44,0.04,0.24,0.12,0.16,0.0747318483784605,0.397715224383195,0.0747320863584503,0.0747321276591809,439
0.4,0.08,0.24,0.12,0.16,0.0807796020166475,0.0807793323079359,0.080779387682238,0.0807796086128972,312
0.36,0.12,0.24,0.12,0.16,0.105711817407916,0.105712300175665,0.10570803438597,0.105712565317486,61
0.32,0.16,0.24,0.12,0.16,0.0342052902789703,0.0342040316351609,0.0342047166494205,0.034204153283953,154
0.28,0.2,0.24,0.12,0.16,0.0387788912803608,0.0387832746878639,0.0387839019546638,0.0387832697414016,260
0.24,0.24,0.24,0.12,0.16,0.0810543236973363,0.0810544030774735,0.0810556919624748,0.0810546061884482,114
0.2,0.28,0.24,0.12,0.16,0.0397687832424479,0.0397725718769201,0.039771912852283,0.0397733016792966,123
0.16,0.32,0.24,0.12,0.16,0.0609974057553836,0.342227994179319,0.0609969124561465,0.0609992379417846,84
0.12,0.36,0.24,0.12,0.16,0.429325051577301,0.322986067810236,0.0505092017239709,0.0505104115870121,597
0.08,0.4,0.24,0.12,0.16,0.0610386176724974,0.061058906218119,0.0610394081841583,0.0610403630880905,108
0.04,0.44,0.24,0.12,0.16,0.0407314524269854,0.248849782529793,0.0407316548135668,0.0407318143631635,551
0.4,0.04,0.28,0.12,0.16,0.0512314713449053,0.0512330711239398,0.0512322469280113,0.0512328764868603,114
0.36,0.08,0.28,0.12,0.16,0.05581075901812,0.326925067867241,0.0558108308340707,0.0558107693491786,253
0.32,0.12,0.28,0.12,0.16,0.0177186856681966,0.0177230285867425,0.0177186203341175,0.0177187411097531,181
0.28,0.16,0.28,0.12,0.16,0.108855322197708,0.108855021840397,0.10885621029054,0.108855285951156,51
0.24,0.2,0.28,0.12,0.16,0.0223115807276053,0.0223102904743935,0.0223111365179546,0.0223114716084402,231
0.2,0.24,0.28,0.12,0.16,0.06347838912391,0.383666521865018,0.0634790127175955,0.063475545536001,154
0.16,0.28,0.28,0.12,0.16,0.0277832552813133,0.0277779949930075,0.356108787172443,0.0277828855959069,802
0.12,0.32,0.28,0.12,0.16,0.122101422326238,0.122104198803251,0.122102810035804,0.12210289879889,77
0.08,0.36,0.28,0.12,0.16,0.0629549161906849,0.0629545619534082,0.0629546146249527,0.0629545351541707,454
0.04,0.4,0.28,0.12,0.16,0.0519053112551519,0.0519051968376471,0.0519082779761102,0.0519053021318718,267
0.36,0.04,0.32,0.12,0.16,0.43671501004512,0.0368007032419743,0.0368003868758527,0.0368006799247742,436
0.32,0.08,0.32,0.12,0.16,0.136323300935152,0.136317461468699,0.136323632894203,0.136321276052967,76
0.28,0.12,0.32,0.12,0.16,0.0541580570476028,0.0541589200422214,0.0541601087044737,0.0541586977138467,491
0.24,0.16,0.32,0.12,0.16,0.0286708467365253,0.02866558798228,0.0286703786668397,0.0286666207971744,65
0.2,0.2,0.32,0.12,0.16,0.0497719835485863,0.34116040420926,0.0497725895356757,0.049772678283627,131
0.16,0.24,0.32,0.12,0.16,0.0556936900209182,0.0556942830197883,0.0556938382389566,0.0556943246466082,799
0.12,0.28,0.32,0.12,0.16,0.429841933449767,0.345021738445565,0.0305225198182103,0.0305226134143857,634
0.08,0.32,0.32,0.12,0.16,0.431554568367597,0.349628374134595,0.0260779713524495,0.0260795879106639,293
0.04,0.36,0.32,0.12,0.16,0.0556028896739905,0.332746149489367,0.055603638003744,0.0556032434216957,576
0.32,0.04,0.36,0.12,0.16,0.0631621836135892,0.0631623155934107,0.0631620262845622,0.0631623400566213,69
0.28,0.08,0.36,0.12,0.16,0.0509973745585975,0.326925067867241,0.050999083474342,0.0509977869344798,81
0.24,0.12,0.36,0.12,0.16,0.0957018996440129,0.0957010257244657,0.0957023517840036,0.0957017762928911,137
0.2,0.16,0.36,0.12,0.16,0.427736694409426,0.320998442363822,0.0557083935086096,0.0557097126064652,207
0.16,0.2,0.36,0.12,0.16,0.0854972683403479,0.0854969764233053,0.0854975182504493,0.0854972987813783,163
0.12,0.24,0.36,0.12,0.16,0.0702383470526691,0.0702386357846471,0.0702361067552342,0.0702382146358019,66
0.08,0.28,0.36,0.12,0.16,0.0826994009497878,0.326925067866801,0.0826997759884224,0.082699835657112,535
0.04,0.32,0.36,0.12,0.16,0.0390998616031851,0.0390922735084943,0.488589807504118,0.0390936665523532,905
0.28,0.04,0.4,0.12,0.16,0.0523282779776272,0.0523292177689157,0.0523281402577254,0.0523282740702458,345
0.24,0.08,0.4,0.12,0.16,0.43251694716517,0.0377210429201026,0.0377243466500015,0.0377201526687707,275
0.2,0.12,0.4,0.12,0.16,0.0368103668095991,0.0368102393467433,0.0368103712981225,0.0368103246386119,160
0.16,0.16,0.4,0.12,0.16,0.0548807026862683,0.0548820416675433,0.054881907070111,0.0548824052857077,242
0.12,0.2,0.4,0.12,0.16,0.0414985529411236,0.301463098902668,0.0414966014753649,0.0414980911763411,248
0.08,0.24,0.4,0.12,0.16,0.0295716448674696,0.304630924234556,0.0295693402429444,0.0295716105619686,460
0.04,0.28,0.4,0.12,0.16,0.0329911647746237,0.0330017184108616,0.0329912863572846,0.0329914831033599,795
0.24,0.04,0.44,0.12,0.16,0.413730872164488,0.287332559937088,0.0393888401464341,0.0393858435557032,542
0.2,0.08,0.44,0.12,0.16,0.0253148819712002,0.0253174483611817,0.0253168809596122,0.0253167894195647,484
0.16,0.12,0.44,0.12,0.16,0.0614456399023834,0.0614446886237479,0.0614428157640705,0.0614460845113433,65
0.12,0.16,0.44,0.12,0.16,0.0699476494041889,0.0699487750211739,0.0699568561315308,0.069948834916479,90
0.08,0.2,0.44,0.12,0.16,0.0455186025930123,0.282842712474619,0.0455200267473545,0.0455183021258424,93
0.04,0.24,0.44,0.12,0.16,0.0217686302355083,0.0217682430443155,0.0217680027181764,0.021768182510434,203
0.2,0.04,0.48,0.12,0.16,0.0338697345123522,0.033869376875035,0.0338717796284149,0.0338694316087914,62
0.16,0.08,0.48,0.12,0.16,0.0722155208420366,0.261686835736313,0.0722163858266286,0.0722167139399932,54
0.12,0.12,0.48,0.12,0.16,0.098049792624374,0.09805108650845,0.0980507395908612,0.0980509328453423,155
0.08,0.16,0.48,0.12,0.16,0.0947648708872782,0.0947647104292847,0.0947653289778148,0.0947646026138885,103
0.04,0.2,0.48,0.12,0.16,0.0865152695300772,0.0865066317064198,0.0864950538866255,0.0865067065613192,57
0.16,0.04,0.52,0.12,0.16,0.101556840076725,0.101556580793851,0.101556056031796,0.10155709596483,101
0.12,0.08,0.52,0.12,0.16,0.0817675798873913,0.0817678334539592,0.0817685730227439,0.0817678562425017,102
0.08,0.12,0.52,0.12,0.16,0.0551312069107221,0.0551313587950507,0.0551305055789248,0.0551312685122356,188
0.04,0.16,0.52,0.12,0.16,0.0532087003202466,0.0532123266622019,0.0532102860095403,0.0532101061635855,373
0.12,0.04,0.56,0.12,0.16,0.0690163459791808,0.0690149398989853,0.0690140283197725,0.0690146597167149,344
0.08,0.08,0.56,0.12,0.16,0.0456368777513894,0.0456362984727469,0.0456373253207283,0.0456373549418672,68
0.04,0.12,0.56,0.12,0.16,0.034177240792374,0.0341725973565368,0.0341720212671694,0.0341726285814749,114
0.08,0.04,0.6,0.12,0.16,0.0665651278564448,0.0665662528221441,0.0665534382488402,0.0665659442263679,76
0.04,0.08,0.6,0.12,0.16,0.0785505577810221,0.0785505522144756,0.0785507600225254,0.0785508709947067,62
0.04,0.04,0.64,0.12,0.16,0.0519424027440228,0.0519403558530131,0.0519398560080703,0.0519405531136679,826
0.6,0.04,0.04,0.16,0.16,0.0350258510823714,0.035025484214659,0.0350264246128665,0.0350259104725649,665
0.56,0.08,0.04,0.16,0.16,0.0447924193245135,0.0447927106264967,0.0447916484449686,0.0447924857761536,68
0.52,0.12,0.04,0.16,0.16,0.451121558074003,0.0585043161827585,0.0584951009652184,0.0585043362455505,167
0.48,0.16,0.04,0.16,0.16,0.0718783335871633,0.264121184307507,0.0718868013921637,0.0718791424965642,61
0.44,0.2,0.04,0.16,0.16,0.0393923534156827,0.0393905969882955,0.0393914800039778,0.039392596101349,653
0.4,0.24,0.04,0.16,0.16,0.0152647558218564,0.0152527145523068,0.0152651959564604,0.0152652173889283,226
0.36,0.28,0.04,0.16,0.16,0.10665929832393,0.106659797970863,0.106658751764308,0.106659863728641,70
0.32,0.32,0.04,0.16,0.16,0.432649455896779,0.0493815741162634,0.0493876428759061,0.0493809161098921,545
0.28,0.36,0.04,0.16,0.16,0.295380214528215,0.328876876657511,0.0311787489173681,0.0311787137253571,583
0.24,0.4,0.04,0.16,0.16,0.0285043310423028,0.0285044906156507,0.349405903211715,0.0285040274255935,985
0.2,0.44,0.04,0.16,0.16,0.0667117344575338,0.0667125827282293,0.0667115082987275,0.0667128136932715,123
0.16,0.48,0.04,0.16,0.16,0.0826225669461902,0.0826220606242572,0.0826204526469174,0.0826215863477109,56
0.12,0.52,0.04,0.16,0.16,0.345723661485446,0.0443452745955717,0.0443450857065542,0.0443452032587069,461
0.08,0.56,0.04,0.16,0.16,0.06496909034746,0.0649689837561594,0.0649703347499542,0.0649690279588605,98
0.04,0.6,0.04,0.16,0.16,0.0702029651551422,0.0702042866461134,0.0702023681888157,0.0702026050575088,294
0.56,0.04,0.08,0.16,0.16,0.458864182698257,0.047815633831111,0.0478154068118902,0.0478158335103613,309
0.52,0.08,0.08,0.16,0.16,0.019892398638462,0.0198936484645521,0.0198936205280654,0.0198930697854647,361
0.48,0.12,0.08,0.16,0.16,0.0449113668970972,0.0449110049779033,0.0449127082762862,0.0449116351002886,251
0.44,0.16,0.08,0.16,0.16,0.0485814290080594,0.0485814129080602,0.0485817454361724,0.0485814803266868,158
0.4,0.2,0.08,0.16,0.16,0.0356536067087307,0.03565474620843,0.246068704641697,0.0356533195472127,997
0.36,0.24,0.08,0.16,0.16,0.391098004535649,0.322715453933005,0.0573465392975108,0.0573469215403137,270
0.32,0.28,0.08,0.16,0.16,0.425057109769423,0.0373162435258089,0.0373181670037454,0.0373160616156528,407
0.28,0.32,0.08,0.16,0.16,0.024426663933595,0.0244264808043314,0.0244261989844724,0.0244266156919531,718
0.24,0.36,0.08,0.16,0.16,0.0828932648850931,0.0828931089101875,0.0828923323003567,0.0828930964079565,288
0.2,0.4,0.08,0.16,0.16,0.0533279429525492,0.302522726419025,0.0533245479204306,0.0533280027351528,227
0.16,0.44,0.08,0.16,0.16,0.0379378676943191,0.0379388665617591,0.037935826811516,0.0379373566051525,612
0.12,0.48,0.08,0.16,0.16,0.0739387966808746,0.0739379228497272,0.0739371881044755,0.0739384127226142,262
0.08,0.52,0.08,0.16,0.16,0.0304793261878582,0.0304797594395292,0.0304809513087031,0.0304790923298591,475
0.04,0.56,0.08,0.16,0.16,0.0403038085420423,0.508487954626263,0.0403027154686518,0.0403026300411182,988
0.52,0.04,0.12,0.16,0.16,0.0369682357844339,0.0369683331007006,0.0369681186232055,0.0369682066266915,264
0.48,0.08,0.12,0.16,0.16,0.0296669331423065,0.261686835740738,0.0296660211319221,0.029666954752546,391
0.44,0.12,0.12,0.16,0.16,0.0598132334132655,0.0598118935036275,0.0598165338001986,0.0598122360152166,109
0.4,0.16,0.12,0.16,0.16,0.0685327583599743,0.068529725153882,0.0685411689817777,0.0685329504496075,59
0.36,0.2,0.12,0.16,0.16,0.408605108069433,0.320998442363822,0.209656002463666,0.0443215651010004,714
0.32,0.24,0.12,0.16,0.16,0.366104692918499,0.0382699041599689,0.0382700468414332,0.038270202920914,238
0.28,0.28,0.12,0.16,0.16,0.0589379228202405,0.36397802131443,0.0589382697084045,0.0589384196444817,374
0.24,0.32,0.12,0.16,0.16,0.0328902656451575,0.0328884940959725,0.0328898794379649,0.0328889664892314,67
0.2,0.36,0.12,0.16,0.16,0.0757417894396164,0.0757382666268835,0.0757379116298483,0.0757401884808957,77
0.16,0.4,0.12,0.16,0.16,0.0473200329872991,0.0473194930755973,0.0473190566129925,0.0473195596251122,492
0.12,0.44,0.12,0.16,0.16,0.408304052087737,0.03418753310029,0.372196215100373,0.0341875483823746,868
0.08,0.48,0.12,0.16,0.16,0.477577443133423,0.0263856454402317,0.301100177711691,0.0263857262221518,872
0.04,0.52,0.12,0.16,0.16,0.0946805049236572,0.0946777732160985,0.0946679053736357,0.0946807501261182,60
0.48,0.04,0.16,0.16,0.16,0.0370933467676668,0.0370929931297355,0.0370929880599628,0.0370932906130583,378
0.44,0.08,0.16,0.16,0.16,0.0663018498404215,0.0663017191652973,0.06629876264284,0.0663017105676512,138
0.4,0.12,0.16,0.16,0.16,0.0583958995756713,0.0583953608401087,0.0583955839792325,0.0583959259109699,537
0.36,0.16,0.16,0.16,0.16,0.0577264281652023,0.121174840289623,0.172393732890465,0.0577264852376673,938
