"mesh_id","sim_id","p1","p2","p3","rmse_i","L1_norm_i","Linf_norm_i","p_hat_i_1","p_hat_i_2","p_hat_i_3","rmse_ii","L1_norm_ii","Linf_norm_ii","p_hat_ii_1","p_hat_ii_2","p_hat_ii_3","rmse_iii","L1_norm_iii","Linf_norm_iii","p_hat_iii_1","p_hat_iii_2","p_hat_iii_3","rmse_iv","L1_norm_iv","Linf_norm_iv","p_hat_iv_1","p_hat_iv_2","p_hat_iv_3","rmse_v","L1_norm_v","Linf_norm_v","p_hat_v_1","p_hat_v_2","p_hat_v_3","N1","X1_1","X1_2","X1_3","N2","X2_1","X2_2","X2_3","N3","X3_1","X3_2","X3_3","N4","X4_1","X4_2","X4_3","N5","X5_1","X5_2","X5_3","N6","X6_1","X6_2","X6_3","N7","X7_1","X7_2","X7_3","N8","X8_1","X8_2","X8_3"
64,4,0.652173913043478,0.173913043478261,0.173913043478261,0.0172638555705241,0.0478473038408735,0.0239236519204368,0.659916115462169,0.149989391557824,0.190094492980007,0.0872622250829118,0.235220395417133,0.117610197708567,0.534563715334912,0.200346473610572,0.265089811054516,0.0252854882114267,0.0655367115328569,0.0327683557664284,0.680956075295487,0.141144687711832,0.17789923699268,0.0222841419908641,0.060744747243603,0.0303723736218015,0.674641148325359,0.143540669856459,0.181818181818182,0.0209612843772703,0.0578558476909155,0.0289279238454578,0.672245421721317,0.144985119632803,0.18276945864588,22,10,4,8,26,23,1,2,30,27,0,3,22,9,6,7,24,13,9,2,30,23,4,3,26,13,1,12,29,23,5,1
64,5,0.652173913043478,0.173913043478261,0.173913043478261,0.0707883707013575,0.197274676775606,0.0986373383878028,0.617670666444183,0.272550381866064,0.109778951689753,0.0738277103818997,0.204534431327221,0.102267215663611,0.721524509667615,0.206829662517735,0.0716458278146503,0.0575823584617377,0.15088123269701,0.0754406163485048,0.663339992500964,0.23818758036928,0.098472427129756,0.0401874363339892,0.103154305200341,0.0515771526001705,0.647058823529412,0.225490196078431,0.127450980392157,0.0610320720686739,0.161694604246764,0.080847302123382,0.637925747383622,0.254760345601643,0.107313907014735,31,27,2,2,23,16,7,0,21,15,6,0,19,8,11,0,21,3,6,12,28,21,6,1,28,18,2,8,33,24,6,3
65,1,0.608695652173913,0.217391304347826,0.173913043478261,0.0252060430149502,0.0712851175095125,0.0356425587547562,0.644338210928669,0.199097890701844,0.156563898369487,0.0680094422139271,0.192075134763565,0.0960375673817823,0.704733219555695,0.164843107459128,0.130423672985176,0.0369177093838814,0.103496500968009,0.0517482504840043,0.660443902657917,0.185520110812679,0.154035986529403,0.0316900753986342,0.0865302642796249,0.0432651321398124,0.651960784313726,0.205882352941176,0.142156862745098,0.0299283726828256,0.0827322739111736,0.0413661369555868,0.6500617891295,0.188949803541793,0.160988407328708,33,26,1,6,22,14,6,2,24,21,2,1,21,10,9,2,27,20,4,3,24,19,2,3,29,16,2,11,24,7,16,1
65,2,0.608695652173913,0.217391304347826,0.173913043478261,0.0598050156738577,0.14698747671486,0.0734937383574298,0.682189390531343,0.144395812211642,0.173414797257015,0.0940919664672417,0.256636599888481,0.12831829994424,0.737013952118153,0.12272383329647,0.140262214585377,0.0577499751531287,0.144715226500962,0.0723576132504812,0.681053265424394,0.148412020610189,0.170534713965416,0.0652710933937048,0.16885208189556,0.0844260409477801,0.693121693121693,0.142857142857143,0.164021164021164,0.0610848696456364,0.155579909144952,0.077789954572476,0.686485606746389,0.145960436492162,0.167553956761449,23,18,0,5,21,16,2,3,21,13,2,6,24,21,2,1,27,20,4,3,20,5,6,9,24,20,2,2,29,18,9,2
65,3,0.608695652173913,0.217391304347826,0.173913043478261,0.0317977590811103,0.0796743661691903,0.0398371830845952,0.570710645470222,0.215539127966922,0.213750226562856,0.0591090397590398,0.158215949039826,0.0791079745199132,0.529587677654,0.233551614099294,0.236860708246707,0.045179990324516,0.118744829371659,0.0593724146858294,0.549323237488084,0.226631617986491,0.224045144525425,0.0421642443398534,0.112629399585921,0.0563146997929607,0.552380952380952,0.228571428571429,0.219047619047619,0.044495277033056,0.116765149308928,0.0583825746544642,0.550313077519449,0.226251562436243,0.223435360044308,33,17,8,8,26,17,6,3,27,20,3,4,20,12,2,6,32,14,6,12,19,9,7,3,38,12,16,10,15,15,0,0
65,4,0.608695652173913,0.217391304347826,0.173913043478261,0.0586978610145424,0.155062261988368,0.0775311309941839,0.686226783168097,0.204313306399956,0.109459910431947,0.012990915788018,0.0358385576666656,0.0179192788333328,0.603246058923185,0.235310583181159,0.161443357895656,0.0548419343729896,0.144502810807543,0.0722514054037717,0.680947057577685,0.205683985325902,0.113368957096413,0.0559687465727719,0.146245059288537,0.0731225296442687,0.681818181818182,0.207070707070707,0.111111111111111,0.0570543710670963,0.150796643200599,0.0753983216002994,0.684093973774212,0.204574300039553,0.111331726186235,27,16,4,7,23,21,0,2,28,16,6,6,24,19,2,3,24,18,6,0,19,10,7,2,25,20,5,0,28,15,11,2
65,5,0.608695652173913,0.217391304347826,0.173913043478261,0.0306621991740261,0.0857980032039058,0.0428990016019529,0.624666792504073,0.174492302745873,0.200840904750054,0.0260215958304891,0.0735616881964772,0.0367808440982386,0.62811675599438,0.180610460249587,0.191272783756033,0.0262634232591234,0.065130045477322,0.032565022738661,0.607882160568442,0.185639773214636,0.206478066216922,0.0306180023582578,0.0855762594893029,0.0427881297446515,0.624338624338624,0.174603174603175,0.201058201058201,0.029408664677819,0.0822653000940303,0.0411326500470151,0.623934392164693,0.176258654300811,0.199806953534496,26,15,8,3,25,10,7,8,26,22,2,2,29,20,6,3,26,15,4,7,23,12,2,9,17,12,3,2,17,12,1,4
66,1,0.565217391304348,0.260869565217391,0.173913043478261,0.0571233732119257,0.161469359685113,0.0807346798425564,0.645952071146904,0.222962561391723,0.131085367461373,0.038716534774325,0.0987091817226105,0.0493545908613052,0.614571982165653,0.215660626694133,0.169767391140214,0.0820659699301657,0.231995361159069,0.115997680579535,0.681215071883883,0.19960902199902,0.119175906117098,0.0723167421458641,0.195990087857626,0.0979950439288129,0.663212435233161,0.186528497409326,0.150259067357513,0.0724809274525262,0.204964602072801,0.1024823010364,0.667699692340748,0.211434168636199,0.120866139023053,33,28,5,0,25,13,7,5,18,10,8,0,14,7,4,3,29,22,7,0,21,15,2,4,21,7,1,13,32,26,2,4
66,2,0.565217391304348,0.260869565217391,0.173913043478261,0.0327083326001448,0.0866840469345242,0.0433420234672622,0.529551584697443,0.253193348357034,0.217255066945523,0.0337109145215858,0.0921781178976032,0.0460890589488016,0.519128332355546,0.273355324842377,0.207516342802077,0.0342883562348233,0.0885518432815343,0.0442759216407672,0.525954328087929,0.255856706793043,0.218188965119028,0.0263832901928414,0.0670201484623541,0.033510074231177,0.531707317073171,0.263414634146341,0.204878048780488,0.0349876891775174,0.0901767469862054,0.0450883734931027,0.525024223771822,0.255974359256815,0.219001416971364,33,27,3,3,19,14,3,2,25,16,1,8,24,14,5,5,24,11,8,5,32,7,13,12,19,9,6,4,29,11,15,3
66,3,0.565217391304348,0.260869565217391,0.173913043478261,0.0276832469424075,0.0752261154129829,0.0376130577064915,0.593430654946434,0.2232565075109,0.183312837542666,0.0208713150345818,0.0563552335000044,0.0281776167500022,0.543517136113751,0.254392203657986,0.202090660228263,0.0222328346649882,0.0626871905161075,0.0313435952580537,0.578736822076741,0.229525969959338,0.191737207963921,0.0241879768702572,0.0662935858803272,0.0331467929401636,0.589108910891089,0.227722772277228,0.183168316831683,0.0250935671107585,0.0692857014992974,0.0346428507496486,0.589204800062469,0.226226714467743,0.184568485469789,27,15,6,6,26,17,8,1,21,18,1,2,20,9,8,3,24,16,2,6,25,17,5,3,36,16,12,8,23,11,4,8
66,4,0.565217391304348,0.260869565217391,0.173913043478261,0.0540210490445912,0.149957114618631,0.0749785573093154,0.490238833995032,0.311050280657436,0.198710885347532,0.0537544161271904,0.143820460233589,0.0719102301167944,0.493307161187553,0.275470641239228,0.231222197573219,0.0563862064085077,0.159431055863449,0.0797155279317245,0.485501863372623,0.302511247521935,0.211986889105441,0.0734264160538466,0.207357859531773,0.103678929765886,0.461538461538462,0.307692307692308,0.230769230769231,0.0569865870933813,0.161066327121995,0.0805331635609973,0.48468422774335,0.303784512148419,0.21153126010823,36,18,9,9,33,12,5,16,30,18,7,5,34,11,12,11,29,17,1,11,18,11,7,0,28,11,16,1,26,10,15,1
66,5,0.565217391304348,0.260869565217391,0.173913043478261,0.040476490583234,0.104648521535667,0.0523242607678335,0.51895182250242,0.313193825985225,0.167854351512355,0.040690172173745,0.114781070993995,0.0573905354969978,0.597556831636493,0.285920660382244,0.116522507981263,0.0292846559265142,0.0828018812390973,0.0414009406195487,0.545443309662432,0.30227050583694,0.152286184500628,0.0151571869129309,0.042854171000624,0.021427085500312,0.555023923444976,0.282296650717703,0.162679425837321,0.0346435421838194,0.0958746418561984,0.0479373209280992,0.532486740812888,0.308806886145491,0.158706373041621,35,20,11,4,22,14,5,3,27,19,4,4,22,13,7,2,27,4,14,9,19,3,5,11,33,28,5,0,24,15,8,1
67,1,0.521739130434783,0.304347826086957,0.173913043478261,0.0562778725302621,0.157318496793245,0.0786592483966223,0.492913809452653,0.383007074483579,0.124079116063768,0.0732525768250352,0.195262957578688,0.097631478789344,0.502923070693666,0.401979304876301,0.0950976244300339,0.0648179113940321,0.181602453833765,0.0908012269168825,0.487219479664381,0.395149053003839,0.11763146733178,0.061171689526723,0.171120861587555,0.0855604307937774,0.467889908256881,0.389908256880734,0.142201834862385,0.0627370190190477,0.177042913525453,0.0885214567627264,0.482661461241591,0.392869282849683,0.124469255908726,30,9,4,17,26,19,6,1,30,15,12,3,23,16,6,1,23,10,7,6,24,10,12,2,23,11,11,1,39,12,27,0
67,2,0.521739130434783,0.304347826086957,0.173913043478261,0.0378782631161119,0.0963500261909546,0.0481750130954773,0.477365660513863,0.352522839182434,0.170111500303703,0.062438482522729,0.173137387492402,0.086568693746201,0.463380232260928,0.390916519833158,0.145703247905914,0.0338631792612614,0.0904712648933018,0.0452356324466509,0.485506045856257,0.349583458533607,0.164910495610136,0.0409588909742741,0.111304347826087,0.0556521739130434,0.48,0.36,0.16,0.0346121187973678,0.0872776073863361,0.043638803693168,0.480717143849771,0.347986629780125,0.171296226370105,27,13,12,2,23,17,5,1,28,22,3,3,24,5,16,3,23,10,10,3,29,13,5,11,24,6,17,1,22,10,4,8
67,3,0.521739130434783,0.304347826086957,0.173913043478261,0.038201932722187,0.105170977193682,0.0525854885968412,0.537300784977761,0.34137166014082,0.12132755488142,0.0542360546660624,0.143170803325668,0.0715854016628338,0.581384968170771,0.316287390013802,0.102327641815427,0.0327340214225001,0.0829069156254101,0.0414534578127051,0.524619785143689,0.342920629190755,0.132459585665556,0.0416135440118953,0.115021854152289,0.0575109270761445,0.53968253968254,0.343915343915344,0.116402116402116,0.0389913951119133,0.106501813238743,0.0532509066193713,0.535965025392605,0.343372837748505,0.12066213685889,24,9,9,6,26,14,10,2,21,16,3,2,23,14,8,1,23,16,4,3,23,15,6,2,27,13,13,1,22,5,12,5
67,4,0.521739130434783,0.304347826086957,0.173913043478261,0.0672558616650792,0.168350929137844,0.0841754645689222,0.43756366586586,0.384787804275967,0.177648529858173,0.105031577180544,0.257825461843231,0.128912730921615,0.393379876445385,0.433260557008572,0.173359566546043,0.0754544188285872,0.187242862029065,0.0936214310145327,0.42811769942025,0.395501801761165,0.176380498818585,0.0803809210723205,0.211124167645907,0.105562083822953,0.432432432432432,0.40990990990991,0.157657657657658,0.0753817297269965,0.187650304680718,0.093825152340359,0.427913978094424,0.395092335321767,0.17699368658381,28,15,10,3,35,13,15,7,26,18,7,1,25,14,6,5,27,7,17,3,27,8,14,5,22,15,1,6,32,6,21,5
67,5,0.521739130434783,0.304347826086957,0.173913043478261,0.054096523864884,0.146465269727159,0.0732326348635794,0.539188112772741,0.231115191223377,0.229696696003881,0.0764754038978522,0.194320436933703,0.0971602184668513,0.529177411043137,0.207187607620105,0.263634981336758,0.052873851307657,0.14530556622097,0.0726527831104851,0.542747360942369,0.231695042976471,0.22555759608116,0.0522401485034088,0.140610545790934,0.0703052728954672,0.537234042553192,0.234042553191489,0.228723404255319,0.0527171092351587,0.142761451103552,0.071380725551776,0.538795265994496,0.23296710053518,0.228237633470323,24,11,12,1,27,17,3,7,22,9,5,8,18,10,2,6,20,9,8,3,31,19,8,4,21,20,0,1,25,6,6,13
68,1,0.478260869565217,0.347826086956522,0.173913043478261,0.0469748816996508,0.130172527815564,0.0650862639077822,0.434194155098098,0.412912350864304,0.152893494037598,0.0519744090750697,0.14699891091396,0.0734994554569798,0.442128664062731,0.310458837002028,0.247412498935241,0.0470076975007048,0.127715057605852,0.0638575288029258,0.430324374285698,0.411683615759448,0.157992009954854,0.0479134018796542,0.122441021641646,0.0612205108208228,0.417040358744395,0.403587443946188,0.179372197309417,0.0485728548796327,0.133570037542188,0.0667850187710941,0.430946998983823,0.414611105727616,0.154441895288561,27,8,13,6,24,20,4,0,29,5,13,11,31,18,5,8,30,13,17,0,32,15,8,9,22,10,6,6,28,4,24,0
