"GEN","Nsamp","rep","FIT","conv","rmse_p","theta_hat","hit_upper","p1_hat","p2_hat","p3_hat"
"DMstrong",25,173,"MN",TRUE,0.226274169979695,NA,NA,0.04,0.14,0.82
"DMstrong",25,173,"DM",TRUE,0.226272796688398,10000,TRUE,0.0400011347747673,0.140000807352466,0.819998057872767
"MN",125,173,"MN",TRUE,0.0363684845252956,NA,NA,0.24,0.252,0.508
"MN",125,173,"DM",TRUE,0.0363673319977364,10000,TRUE,0.239998429395248,0.252001347997577,0.508000222607176
"DMpure",125,173,"MN",TRUE,0.0228619042659763,NA,NA,0.228,0.272,0.5
"DMpure",125,173,"DM",TRUE,0.0228619069371958,10000,TRUE,0.228000069901722,0.272000063359073,0.499999866739206
"DMstrong",125,173,"MN",TRUE,0.155537776761789,NA,NA,0.128,0.516,0.356
"DMstrong",125,173,"DM",TRUE,0.159235006735034,0.183017780814369,FALSE,0.13855604244566,0.518344368472283,0.343099589082057
"MN",250,173,"MN",TRUE,0.0262805377925694,NA,NA,0.19,0.274,0.536
"MN",250,173,"DM",TRUE,0.0254337937440941,0.611332554020455,FALSE,0.191529621446899,0.273961334026499,0.534509044526602
"DMpure",250,173,"MN",TRUE,0.0145143607047181,NA,NA,0.206,0.28,0.514
"DMpure",250,173,"DM",TRUE,0.0145131248730042,10000,TRUE,0.205995017588558,0.280002755517959,0.514002226893483
"DMstrong",250,173,"MN",TRUE,0.0991160935469109,NA,NA,0.34,0.224,0.436
"DMstrong",250,173,"DM",TRUE,0.079093195833358,0.0447042749039422,FALSE,0.311385004587756,0.253175192188905,0.435439803223338
"MN",25,174,"MN",TRUE,0.0163299316185545,NA,NA,0.18,0.32,0.5
"MN",25,174,"DM",TRUE,0.0163291054259035,10000,TRUE,0.180000828758723,0.319998805003269,0.500000366238008
"DMpure",25,174,"MN",TRUE,0.0864098759787715,NA,NA,0.16,0.22,0.62
"DMpure",25,174,"DM",TRUE,0.0864085542057502,10000,TRUE,0.160000339640177,0.220001441501812,0.619998218858011
"DMstrong",25,174,"MN",TRUE,0.0489897948556636,NA,NA,0.14,0.36,0.5
"DMstrong",25,174,"DM",TRUE,0.0540859246673189,0.903456688673596,FALSE,0.137187441909644,0.369206646507513,0.493605911582843
"MN",125,174,"MN",TRUE,0.0203960780543712,NA,NA,0.18,0.328,0.492
"MN",125,174,"DM",TRUE,0.0204009837003342,10000,TRUE,0.179993184697855,0.328006066066188,0.492000749235957
"DMpure",125,174,"MN",TRUE,0.00864098759787716,NA,NA,0.192,0.312,0.496
"DMpure",125,174,"DM",TRUE,0.0113982802273508,0.564618925992912,FALSE,0.186624885887215,0.314479278949807,0.498895835162978
"DMstrong",125,174,"MN",TRUE,0.227777669376668,NA,NA,0.392,0.428,0.18
"DMstrong",125,174,"DM",TRUE,0.227777604097,10000,TRUE,0.392000763851507,0.427999027454233,0.18000020869426
"MN",250,174,"MN",TRUE,0.00282842712474619,NA,NA,0.198,0.304,0.498
"MN",250,174,"DM",TRUE,0.00282847805111745,10000,TRUE,0.198000062889365,0.304000072019135,0.4979998650915
"DMpure",250,174,"MN",TRUE,0.00748331477354789,NA,NA,0.19,0.308,0.502
"DMpure",250,174,"DM",TRUE,0.00748327783363544,10000,TRUE,0.190000057847143,0.307999977477705,0.501999964675153
"DMstrong",250,174,"MN",TRUE,0.12574047346287,NA,NA,0.2,0.146,0.654
"DMstrong",250,174,"DM",TRUE,0.124680800260065,0.253324149814021,FALSE,0.19437588973243,0.150187581447521,0.655436528820048
"MN",25,175,"MN",TRUE,0.090921211313239,NA,NA,0.3,0.32,0.38
"MN",25,175,"DM",TRUE,0.0909217203533843,10000,TRUE,0.300000584853456,0.320000072713416,0.379999342433127
"DMpure",25,175,"MN",TRUE,0.163299316185545,NA,NA,0.2,0.1,0.7
"DMpure",25,175,"DM",TRUE,0.163298257620774,10000,TRUE,0.199999682817095,0.100001455063415,0.69999886211949
"DMstrong",25,175,"MN",TRUE,0.243857882108958,NA,NA,0.54,0.18,0.28
"DMstrong",25,175,"DM",TRUE,0.243857992583434,10000,TRUE,0.539999905042322,0.180001339948554,0.279998755009124
"MN",125,175,"MN",TRUE,0.0448998886412873,NA,NA,0.152,0.288,0.56
"MN",125,175,"DM",TRUE,0.0448043695929815,4.05372668886247,FALSE,0.151786458636487,0.288501460349892,0.559712081013621
"DMpure",125,175,"MN",TRUE,0.0716286720990042,NA,NA,0.236,0.364,0.4
"DMpure",125,175,"DM",TRUE,0.0716289331570669,10000,TRUE,0.236000883486053,0.363999609409379,0.399999507104568
"DMstrong",125,175,"MN",TRUE,0.159298462013919,NA,NA,0.42,0.232,0.348
"DMstrong",125,175,"DM",TRUE,0.11509992303084,0.0211206403429294,FALSE,0.322652802781005,0.331351567404842,0.345995629814153
"MN",250,175,"MN",TRUE,0.0204613456709637,NA,NA,0.198,0.276,0.526
"MN",250,175,"DM",TRUE,0.0204616411941422,10000,TRUE,0.197999527105359,0.275999902015856,0.526000570878785
"DMpure",250,175,"MN",TRUE,0.0231516738055804,NA,NA,0.222,0.31,0.468
"DMpure",250,175,"DM",TRUE,0.0231547696481139,10000,TRUE,0.222019685228352,0.309979800856332,0.468000513915316
"DMstrong",250,175,"MN",TRUE,0.0710117361192266,NA,NA,0.142,0.4,0.458
"DMstrong",250,175,"DM",TRUE,0.069974245559252,0.106382440386964,FALSE,0.153063513763604,0.398915690107577,0.448020796128819
"MN",25,176,"MN",TRUE,0.0653197264742181,NA,NA,0.2,0.22,0.58
"MN",25,176,"DM",TRUE,0.0653199669967469,10000,TRUE,0.200001190521624,0.219999110167098,0.579999699311278
"DMpure",25,176,"MN",TRUE,0.0979795897113271,NA,NA,0.08,0.3,0.62
"DMpure",25,176,"DM",TRUE,0.0979787399588694,10000,TRUE,0.0800007114843734,0.300000658493893,0.619998630021734
"DMstrong",25,176,"MN",TRUE,0.114309521329882,NA,NA,0.06,0.3,0.64
"DMstrong",25,176,"DM",TRUE,0.114309962358625,10000,TRUE,0.0599988565728656,0.300001206566684,0.639999936860451
"MN",125,176,"MN",TRUE,0.0267332502076846,NA,NA,0.172,0.336,0.492
"MN",125,176,"DM",TRUE,0.026733002507659,10000,TRUE,0.172000285842549,0.335999678440217,0.492000035717234
"DMpure",125,176,"MN",TRUE,0.0397324384686702,NA,NA,0.224,0.332,0.444
"DMpure",125,176,"DM",TRUE,0.0397334677804887,10000,TRUE,0.224001039872335,0.332000448877936,0.44399851124973
"DMstrong",125,176,"MN",TRUE,0.0981427531710824,NA,NA,0.192,0.184,0.624
"DMstrong",125,176,"DM",TRUE,0.0795583449466855,0.0566045173228359,FALSE,0.176237722668091,0.216640333293547,0.607121944038362
"MN",250,176,"MN",TRUE,0.0212289111041209,NA,NA,0.174,0.326,0.5
"MN",250,176,"DM",TRUE,0.0212288772619742,10000,TRUE,0.174000089323508,0.326000006427252,0.499999904249241
"DMpure",250,176,"MN",TRUE,0.0172046505340852,NA,NA,0.198,0.28,0.522
"DMpure",250,176,"DM",TRUE,0.017203526050611,3173.37959164629,FALSE,0.19798397119881,0.28001054589209,0.5220054829091
"DMstrong",250,176,"MN",TRUE,0.113923951242338,NA,NA,0.186,0.446,0.368
"DMstrong",250,176,"DM",TRUE,0.116844052828437,0.0576003142972004,FALSE,0.156592374946599,0.459782169221294,0.383625455832107
"MN",25,177,"MN",TRUE,0.0326598632371091,NA,NA,0.2,0.34,0.46
"MN",25,177,"DM",TRUE,0.0416614794449965,0.627093267019723,FALSE,0.21431443044535,0.342338654454377,0.443346915100273
"DMpure",25,177,"MN",TRUE,0.058878405775519,NA,NA,0.12,0.36,0.52
"DMpure",25,177,"DM",TRUE,0.0588781626806767,10000,TRUE,0.12000095429141,0.360001312155868,0.519997733552722
"DMstrong",25,177,"MN",TRUE,0.090921211313239,NA,NA,0.22,0.18,0.6
"DMstrong",25,177,"DM",TRUE,0.0915192707333458,0.381475111321255,FALSE,0.24141409185829,0.173098226706404,0.585487681435306
"MN",125,177,"MN",TRUE,0.0214165045389454,NA,NA,0.204,0.324,0.472
"MN",125,177,"DM",TRUE,0.0214106344385811,10000,TRUE,0.204000710343077,0.323992309912229,0.472006979744693
"DMpure",125,177,"MN",TRUE,0.0163299316185545,NA,NA,0.18,0.3,0.52
"DMpure",125,177,"DM",TRUE,0.0163280506694056,10000,TRUE,0.179994923959912,0.300014767624869,0.519990308415219
"DMstrong",125,177,"MN",TRUE,0.168031743032877,NA,NA,0.144,0.128,0.728
"DMstrong",125,177,"DM",TRUE,0.165000213808376,0.0746099427404512,FALSE,0.159075537833379,0.121511239297659,0.719413222868962
"MN",250,177,"MN",TRUE,0.00993310961716757,NA,NA,0.186,0.308,0.506
"MN",250,177,"DM",TRUE,0.00994359530528779,1389.32391086644,FALSE,0.185983639892301,0.307992491179196,0.506023868928503
"DMpure",250,177,"MN",TRUE,0.0416973220562984,NA,NA,0.188,0.256,0.556
"DMpure",250,177,"DM",TRUE,0.0416236353325524,6.4262694367691,FALSE,0.187790425946079,0.2562351043178,0.555974469736121
"DMstrong",250,177,"MN",TRUE,0.250269188408535,NA,NA,0.552,0.092,0.356
"DMstrong",250,177,"DM",TRUE,0.244070107590234,0.0902140252206576,FALSE,0.544635849239848,0.111101222184023,0.344262928576129
"MN",25,178,"MN",TRUE,0.058878405775519,NA,NA,0.14,0.28,0.58
"MN",25,178,"DM",TRUE,0.0588752721740559,10000,TRUE,0.140004840401009,0.279998758524665,0.579996401074326
"DMpure",25,178,"MN",TRUE,0.0432049379893858,NA,NA,0.16,0.28,0.56
"DMpure",25,178,"DM",TRUE,0.0432036298407855,10000,TRUE,0.160001842637104,0.279999816153132,0.559998341209764
"DMstrong",25,178,"MN",TRUE,0.149666295470958,NA,NA,0.16,0.14,0.7
"DMstrong",25,178,"DM",TRUE,0.149666526348107,10000,TRUE,0.15999924081093,0.1400002181727,0.70000054101637
"MN",125,178,"MN",TRUE,0.054356845628372,NA,NA,0.124,0.348,0.528
"MN",125,178,"DM",TRUE,0.0543567752699121,10000,TRUE,0.124000122161061,0.348000061566986,0.527999816271953
"DMpure",125,178,"MN",TRUE,0.0574108003776293,NA,NA,0.172,0.248,0.58
"DMpure",125,178,"DM",TRUE,0.0574050522736839,10000,TRUE,0.172000261206573,0.248007286401035,0.579992452392391
"DMstrong",125,178,"MN",TRUE,0.144443760682142,NA,NA,0.4,0.236,0.364
"DMstrong",125,178,"DM",TRUE,0.140474780991744,0.132341398908687,FALSE,0.38904119972366,0.258369047020119,0.352589753256221
"MN",250,178,"MN",TRUE,0.00748331477354789,NA,NA,0.198,0.31,0.492
"MN",250,178,"DM",TRUE,0.00751528185797975,1331.34296930006,FALSE,0.198001258020208,0.310039446486317,0.491959295493476
"DMpure",250,178,"MN",TRUE,0.0181842422626478,NA,NA,0.196,0.28,0.524
"DMpure",250,178,"DM",TRUE,0.0181837710421609,10000,TRUE,0.196000082165558,0.280000531948346,0.523999385886096
"DMstrong",250,178,"MN",TRUE,0.0691279007830172,NA,NA,0.136,0.268,0.596
"DMstrong",250,178,"DM",TRUE,0.060848979497576,0.0486612746640472,FALSE,0.139173154065161,0.277697499670382,0.583129346264457
"MN",25,179,"MN",TRUE,0.0432049379893858,NA,NA,0.14,0.34,0.52
"MN",25,179,"DM",TRUE,0.0432042552764131,10000,TRUE,0.140001184579115,0.340000313772003,0.519998501648882
"DMpure",25,179,"MN",TRUE,0.0489897948556636,NA,NA,0.14,0.3,0.56
"DMpure",25,179,"DM",TRUE,0.0489896762140205,10000,TRUE,0.140000261439921,0.29999976773232,0.559999970827759
"DMstrong",25,179,"MN",TRUE,0.130639452948436,NA,NA,0.04,0.3,0.66
"DMstrong",25,179,"DM",TRUE,0.11304185319525,0.131580737844111,FALSE,0.0800890535851408,0.268392846780791,0.651518099634068
"MN",125,179,"MN",TRUE,0.0142361043360417,NA,NA,0.22,0.288,0.492
"MN",125,179,"DM",TRUE,0.0142347928389337,10000,TRUE,0.219998435048132,0.288003049393094,0.491998515558773
"DMpure",125,179,"MN",TRUE,0.0261278905896872,NA,NA,0.2,0.268,0.532
"DMpure",125,179,"DM",TRUE,0.0261278772910388,10000,TRUE,0.200000181394326,0.267999925590674,0.531999893015
"DMstrong",125,179,"MN",TRUE,0.101561147426891,NA,NA,0.228,0.164,0.608
"DMstrong",125,179,"DM",TRUE,0.102785775210249,0.49530282978386,FALSE,0.233026283105124,0.160892723813871,0.606080993081005
"MN",250,179,"MN",TRUE,0.0253508711224421,NA,NA,0.232,0.298,0.47
"MN",250,179,"DM",TRUE,0.0253491787371021,197.943414268781,FALSE,0.231994522384061,0.298007530738954,0.469997946876985
"DMpure",250,179,"MN",TRUE,0.0261278905896872,NA,NA,0.2,0.332,0.468
"DMpure",250,179,"DM",TRUE,0.0261193643930805,10000,TRUE,0.20000328961372,0.331987912650717,0.468008797735563
"DMstrong",250,179,"MN",TRUE,0.0295296461204668,NA,NA,0.204,0.262,0.534
"DMstrong",250,179,"DM",TRUE,0.0294697415744881,1.25985710930371,FALSE,0.204982527531468,0.261674683752732,0.533342788715799
"MN",25,180,"MN",TRUE,0.058878405775519,NA,NA,0.14,0.28,0.58
"MN",25,180,"DM",TRUE,0.0580487676259917,8.90783219011841,FALSE,0.141775411396662,0.278993314904403,0.579231273698935
"DMpure",25,180,"MN",TRUE,0.058878405775519,NA,NA,0.18,0.24,0.58
"DMpure",25,180,"DM",TRUE,0.0588805970073645,10000,TRUE,0.18000014709394,0.239997130303751,0.580002722602309
"DMstrong",25,180,"MN",TRUE,0.133666251038423,NA,NA,0.38,0.26,0.36
"DMstrong",25,180,"DM",TRUE,0.158997719988165,0.275424561012733,FALSE,0.422112994788098,0.219271305062587,0.358615700149314
"MN",125,180,"MN",TRUE,0.0290287214094363,NA,NA,0.16,0.312,0.528
"MN",125,180,"DM",TRUE,0.0290288283390224,10000,TRUE,0.160000232930017,0.31199842817581,0.528001338894173
"DMpure",125,180,"MN",TRUE,0.0172819751957543,NA,NA,0.176,0.308,0.516
"DMpure",125,180,"DM",TRUE,0.0172817631087476,10000,TRUE,0.176000349169323,0.307999628642116,0.516000022188561
"DMstrong",125,180,"MN",TRUE,0.176846449403619,NA,NA,0.104,0.148,0.748
"DMstrong",125,180,"DM",TRUE,0.177465338946847,1.19323263264643,FALSE,0.104695502815992,0.146583331542011,0.748721165641996
"MN",250,180,"MN",TRUE,0.00711805216802088,NA,NA,0.194,0.296,0.51
"MN",250,180,"DM",TRUE,0.00712039842075471,10000,TRUE,0.194007259231204,0.295988132084801,0.510004608683995
"DMpure",250,180,"MN",TRUE,0.0065319726474218,NA,NA,0.208,0.292,0.5
"DMpure",250,180,"DM",TRUE,0.00646082327679054,4.53806787469522,FALSE,0.20801043778145,0.292188467796762,0.499801094421788
"DMstrong",250,180,"MN",TRUE,0.129285214416292,NA,NA,0.036,0.312,0.652
"DMstrong",250,180,"DM",TRUE,0.121161984912214,0.0847842829610956,FALSE,0.0526235860438866,0.297988244369885,0.649388169586229
"MN",25,181,"MN",TRUE,0.107082522694727,NA,NA,0.08,0.28,0.64
"MN",25,181,"DM",TRUE,0.107081497703938,10000,TRUE,0.0800011718116551,0.280000153779805,0.639998674408539
"DMpure",25,181,"MN",TRUE,0.139522996909709,NA,NA,0.18,0.14,0.68
"DMpure",25,181,"DM",TRUE,0.139522751828456,10000,TRUE,0.180000436682914,0.140000044843976,0.679999518473109
"DMstrong",25,181,"MN",TRUE,0.058878405775519,NA,NA,0.12,0.32,0.56
"DMstrong",25,181,"DM",TRUE,0.0476251950767002,0.835659370154233,FALSE,0.136219429512377,0.313148142080726,0.550632428406897
"MN",125,181,"MN",TRUE,0.0331461410524162,NA,NA,0.192,0.264,0.544
"MN",125,181,"DM",TRUE,0.033146015357752,10000,TRUE,0.192000054150555,0.264000121038135,0.54399982481131
"DMpure",125,181,"MN",TRUE,0.0198662192343351,NA,NA,0.216,0.312,0.472
"DMpure",125,181,"DM",TRUE,0.0198675710629495,10000,TRUE,0.216000376037313,0.312001600524132,0.471998023438554
"DMstrong",125,181,"MN",TRUE,0.0463033476111609,NA,NA,0.156,0.28,0.564
"DMstrong",125,181,"DM",TRUE,0.0480737597324206,0.501516269115925,FALSE,0.149644205387984,0.285619712009409,0.564736082602607
"MN",250,181,"MN",TRUE,0.00748331477354789,NA,NA,0.19,0.302,0.508
"MN",250,181,"DM",TRUE,0.00748305850388256,10000,TRUE,0.190000363359461,0.301999868795414,0.507999767845126
"DMpure",250,181,"MN",TRUE,0.0181842422626478,NA,NA,0.196,0.28,0.524
"DMpure",250,181,"DM",TRUE,0.0181825534563823,10000,TRUE,0.196005656713214,0.279998494601994,0.523995848684792
"DMstrong",250,181,"MN",TRUE,0.276120746534314,NA,NA,0.378,0.512,0.11
"DMstrong",250,181,"DM",TRUE,0.276770134420268,1.18106601383895,FALSE,0.37899100541197,0.511958019328058,0.109050975259972
"MN",25,182,"MN",TRUE,0.058878405775519,NA,NA,0.18,0.38,0.44
"MN",25,182,"DM",TRUE,0.0588754313124201,10000,TRUE,0.179999969758793,0.379996255813217,0.440003774427989
"DMpure",25,182,"MN",TRUE,0.032659863237109,NA,NA,0.24,0.3,0.46
"DMpure",25,182,"DM",TRUE,0.0326598535621364,10000,TRUE,0.239999650914217,0.300000674464289,0.459999674621493
"DMstrong",25,182,"MN",TRUE,0.090921211313239,NA,NA,0.22,0.4,0.38
"DMstrong",25,182,"DM",TRUE,0.0909558891440608,1.94888749335483,FALSE,0.227569858754946,0.395024021638306,0.377406119606748
"MN",125,182,"MN",TRUE,0.0195959179422654,NA,NA,0.2,0.324,0.476
"MN",125,182,"DM",TRUE,0.0195955550119492,10000,TRUE,0.200000362110963,0.323999374445426,0.476000263443611
"DMpure",125,182,"MN",TRUE,0.0311555238547945,NA,NA,0.176,0.28,0.544
"DMpure",125,182,"DM",TRUE,0.0311026341274102,5.00026069874258,FALSE,0.175563559999482,0.280544791474582,0.543891648525935
"DMstrong",125,182,"MN",TRUE,0.138833233293281,NA,NA,0.112,0.192,0.696
"DMstrong",125,182,"DM",TRUE,0.139201656084466,0.923400168741885,FALSE,0.108152567401709,0.195130187164724,0.696717245433567
"MN",250,182,"MN",TRUE,0.00163299316185545,NA,NA,0.202,0.3,0.498
"MN",250,182,"DM",TRUE,0.00163318761394723,10000,TRUE,0.202000331899732,0.299999812495758,0.49799985560451
"DMpure",250,182,"MN",TRUE,0.0355902608401044,NA,NA,0.15,0.32,0.53
"DMpure",250,182,"DM",TRUE,0.0355902375512834,10000,TRUE,0.149999978074931,0.320000424074137,0.529999597850932
"DMstrong",250,182,"MN",TRUE,0.112936560363182,NA,NA,0.326,0.322,0.352
"DMstrong",250,182,"DM",TRUE,0.112270668693009,0.803315091447016,FALSE,0.324384962389346,0.323267102362199,0.352347935248455
"MN",25,183,"MN",TRUE,0.0489897948556636,NA,NA,0.2,0.24,0.56
"MN",25,183,"DM",TRUE,0.0489938027797356,10000,TRUE,0.199999381200733,0.239995400717574,0.560005218081693
"DMpure",25,183,"MN",TRUE,0.0282842712474619,NA,NA,0.18,0.34,0.48
"DMpure",25,183,"DM",TRUE,0.0282841562436708,10000,TRUE,0.179999499435422,0.339999837354436,0.480000663210143
"DMstrong",25,183,"MN",TRUE,0.0748331477354788,NA,NA,0.28,0.2,0.52
"DMstrong",25,183,"DM",TRUE,0.0887138411364053,0.591502145932712,FALSE,0.286909318638595,0.178185298796497,0.534905382564908
"MN",125,183,"MN",TRUE,0.054356845628372,NA,NA,0.172,0.252,0.576
"MN",125,183,"DM",TRUE,0.0542854690494269,12.1963110351478,FALSE,0.17184419464925,0.252224800945046,0.575931004405704
"DMpure",125,183,"MN",TRUE,0.0246576560118759,NA,NA,0.196,0.332,0.472
"DMpure",125,183,"DM",TRUE,0.0246568296607123,10000,TRUE,0.195998726408102,0.331999490617523,0.472001782974375
"DMstrong",125,183,"MN",TRUE,0.201620104817616,NA,NA,0.364,0.42,0.216
"DMstrong",125,183,"DM",TRUE,0.221866421944409,0.0345072771674506,FALSE,0.335311502868228,0.477507789234718,0.187180707897054
"MN",250,183,"MN",TRUE,0.0246576560118759,NA,NA,0.204,0.328,0.468
"MN",250,183,"DM",TRUE,0.0246573894332093,10000,TRUE,0.204000125498909,0.327999596040041,0.46800027846105
"DMpure",250,183,"MN",TRUE,0.0384013888637725,NA,NA,0.232,0.322,0.446
"DMpure",250,183,"DM",TRUE,0.038398003088328,6842.42909045823,FALSE,0.231970123012837,0.322028664799548,0.446001212187615
"DMstrong",250,183,"MN",TRUE,0.09037698822156,NA,NA,0.106,0.272,0.622
"DMstrong",250,183,"DM",TRUE,0.0914522105665884,0.488422934051495,FALSE,0.102628471806037,0.274967724587289,0.622403803606674
"MN",25,184,"MN",TRUE,0.0565685424949238,NA,NA,0.28,0.26,0.46
"MN",25,184,"DM",TRUE,0.0565697148047329,10000,TRUE,0.280001657838406,0.260001809860598,0.459996532300996
"DMpure",25,184,"MN",TRUE,0.0711805216802087,NA,NA,0.1,0.36,0.54
"DMpure",25,184,"DM",TRUE,0.0711795494912106,10000,TRUE,0.100001464186502,0.35999986913992,0.539998666673578
"DMstrong",25,184,"MN",TRUE,0.157480157480236,NA,NA,0.12,0.52,0.36
"DMstrong",25,184,"DM",TRUE,0.148808941451133,0.446433191342256,FALSE,0.151166364513372,0.501695154314874,0.347138481171754
"MN",125,184,"MN",TRUE,0.0353270434653114,NA,NA,0.188,0.264,0.548
"MN",125,184,"DM",TRUE,0.0353287139890536,10000,TRUE,0.188003576644353,0.263995337750143,0.548001085605504
"DMpure",125,184,"MN",TRUE,0.00653197264742181,NA,NA,0.192,0.3,0.508
"DMpure",125,184,"DM",TRUE,0.00564106751043246,1.23947009706735,FALSE,0.192723893835177,0.300805002907326,0.506471103257497
"DMstrong",125,184,"MN",TRUE,0.147657260799009,NA,NA,0.112,0.508,0.38
"DMstrong",125,184,"DM",TRUE,0.144232749320245,0.0967791140498496,FALSE,0.096525755338208,0.503968654818317,0.399505589843475
"MN",250,184,"MN",TRUE,0.00993310961716756,NA,NA,0.206,0.308,0.486
"MN",250,184,"DM",TRUE,0.00993358883439184,10000,TRUE,0.206003079114604,0.307997849587281,0.485999071298114
"DMpure",250,184,"MN",TRUE,0.0157480157480236,NA,NA,0.222,0.286,0.492
"DMpure",250,184,"DM",TRUE,0.0157478824647946,10000,TRUE,0.22199983076564,0.286000203302882,0.491999965931478
"DMstrong",250,184,"MN",TRUE,0.0384013888637725,NA,NA,0.222,0.332,0.446
"DMstrong",250,184,"DM",TRUE,0.0383245323238454,1.85635288316832,FALSE,0.222682205247641,0.33128861518653,0.446029179565829
"MN",25,185,"MN",TRUE,0.0432049379893857,NA,NA,0.18,0.36,0.46
"MN",25,185,"DM",TRUE,0.0432048406149492,10000,TRUE,0.17999877376966,0.360000119020797,0.460001107209543
"DMpure",25,185,"MN",TRUE,0.0711805216802087,NA,NA,0.3,0.26,0.44
"DMpure",25,185,"DM",TRUE,0.071884022761046,2.91031784255509,FALSE,0.300459366614053,0.263257563895174,0.436283069490773
"DMstrong",25,185,"MN",TRUE,0.0748331477354788,NA,NA,0.18,0.4,0.42
"DMstrong",25,185,"DM",TRUE,0.0730022907695239,2.21640200864395,FALSE,0.186930296441483,0.395224698002299,0.417845005556218
"MN",125,185,"MN",TRUE,0.0172819751957543,NA,NA,0.216,0.308,0.476
"MN",125,185,"DM",TRUE,0.0172836793770107,39.1719012093537,FALSE,0.215946856760478,0.308069067647704,0.475984075591818
"DMpure",125,185,"MN",TRUE,0.0439393521420909,NA,NA,0.244,0.316,0.44
"DMpure",125,185,"DM",TRUE,0.045178739608818,1.35735480622874,FALSE,0.245871377871487,0.315581064407322,0.438547557721191
"DMstrong",125,185,"MN",TRUE,0.124107480301014,NA,NA,0.048,0.452,0.5
"DMstrong",125,185,"DM",TRUE,0.125372898956744,0.552545610013604,FALSE,0.0469272262730835,0.45402245107431,0.499050322652606
"MN",250,185,"MN",TRUE,0.0241660919471892,NA,NA,0.166,0.314,0.52
"MN",250,185,"DM",TRUE,0.0241641376668683,10000,TRUE,0.166003763823698,0.313989751727666,0.520006484448635
"DMpure",250,185,"MN",TRUE,0.0354400902933387,NA,NA,0.228,0.322,0.45
"DMpure",250,185,"DM",TRUE,0.0359683591473181,0.594227698251824,FALSE,0.230497541485854,0.320007565738826,0.449494892775319
"DMstrong",250,185,"MN",TRUE,0.117677525466845,NA,NA,0.086,0.462,0.452
"DMstrong",250,185,"DM",TRUE,0.0854133113799119,0.0145910829940807,FALSE,0.183584974455159,0.411846602133503,0.404568423411339
"MN",25,186,"MN",TRUE,0.0489897948556636,NA,NA,0.2,0.24,0.56
"MN",25,186,"DM",TRUE,0.0489894063043177,10000,TRUE,0.200001117937261,0.239999916915449,0.55999896514729
"DMpure",25,186,"MN",TRUE,0.0653197264742181,NA,NA,0.2,0.22,0.58
"DMpure",25,186,"DM",TRUE,0.0653190123217922,10000,TRUE,0.200001234191856,0.220000257565733,0.579998508242411
"DMstrong",25,186,"MN",TRUE,0.188325958557674,NA,NA,0.12,0.12,0.76
"DMstrong",25,186,"DM",TRUE,0.192062749213832,0.288216439948833,FALSE,0.149491987925561,0.0941288127099254,0.756379199364514
"MN",125,186,"MN",TRUE,0.0376651917115348,NA,NA,0.184,0.264,0.552
"MN",125,186,"DM",TRUE,0.0376652097374044,10000,TRUE,0.184000026229764,0.263999956585608,0.552000017184628
"DMpure",125,186,"MN",TRUE,0.0214165045389453,NA,NA,0.228,0.276,0.496
"DMpure",125,186,"DM",TRUE,0.0209468453773148,3.3728779379643,FALSE,0.227550982705985,0.276797790721739,0.495651226572276
"DMstrong",125,186,"MN",TRUE,0.160133277824026,NA,NA,0.192,0.108,0.7
"DMstrong",125,186,"DM",TRUE,0.161293775025612,0.185984393459112,FALSE,0.18356894315481,0.111184977311272,0.705246079533917
"MN",250,186,"MN",TRUE,0.0142361043360418,NA,NA,0.192,0.32,0.488
"MN",250,186,"DM",TRUE,0.0138294525738633,1.26335660889645,FALSE,0.191776361217762,0.319479300044224,0.488744338738014
"DMpure",250,186,"MN",TRUE,0.0224499443206437,NA,NA,0.176,0.33,0.494
"DMpure",250,186,"DM",TRUE,0.0224471913819132,10000,TRUE,0.176002862122494,0.329996280784161,0.494000857093345
"DMstrong",250,186,"MN",TRUE,0.10584265050851,NA,NA,0.23,0.412,0.358
"DMstrong",250,186,"DM",TRUE,0.131306502191159,0.0281132809310768,FALSE,0.276041156611334,0.408694803138895,0.315264040249772
"MN",25,187,"MN",TRUE,0.0432049379893857,NA,NA,0.26,0.28,0.46
"MN",25,187,"DM",TRUE,0.043202908065255,10000,TRUE,0.259996462969647,0.280004529198663,0.45999900783169
"DMpure",25,187,"MN",TRUE,0.0163299316185545,NA,NA,0.18,0.32,0.5
"DMpure",25,187,"DM",TRUE,0.01839857201996,3.54284570423732,FALSE,0.178272208943784,0.323261012145433,0.498466778910783
"DMstrong",25,187,"MN",TRUE,0.0993310961716756,NA,NA,0.12,0.24,0.64
"DMstrong",25,187,"DM",TRUE,0.100003653180292,1.03255759362577,FALSE,0.132930988099136,0.225704052431551,0.641364959469313
"MN",125,187,"MN",TRUE,0.0267332502076846,NA,NA,0.228,0.264,0.508
"MN",125,187,"DM",TRUE,0.026732682048021,10000,TRUE,0.22799887537835,0.264000524415821,0.508000600205829
"DMpure",125,187,"MN",TRUE,0.0370944739819828,NA,NA,0.232,0.32,0.448
"DMpure",125,187,"DM",TRUE,0.0370946314010137,10000,TRUE,0.232000096723321,0.320000130463439,0.447999772813239
"DMstrong",125,187,"MN",TRUE,0.139063534640346,NA,NA,0.024,0.464,0.512
"DMstrong",125,187,"DM",TRUE,0.109713062437183,0.0599105352431982,FALSE,0.0707131223100519,0.438934162000062,0.490352715689886
