"mesh_id","sim_id","p1","p2","p3","rmse_i","L1_norm_i","Linf_norm_i","p_hat_i_1","p_hat_i_2","p_hat_i_3","rmse_ii","L1_norm_ii","Linf_norm_ii","p_hat_ii_1","p_hat_ii_2","p_hat_ii_3","rmse_iii","L1_norm_iii","Linf_norm_iii","p_hat_iii_1","p_hat_iii_2","p_hat_iii_3","rmse_iv","L1_norm_iv","Linf_norm_iv","p_hat_iv_1","p_hat_iv_2","p_hat_iv_3","rmse_v","L1_norm_v","Linf_norm_v","p_hat_v_1","p_hat_v_2","p_hat_v_3","N1","X1_1","X1_2","X1_3","N2","X2_1","X2_2","X2_3"
2,6,0.869565217391304,0.0869565217391304,0.0434782608695652,0.0864721664088196,0.243224276679261,0.12161213833963,0.747953079051674,0.15889898177398,0.0931479391743466,0.10202751330404,0.27143173880073,0.135715869400365,0.733849347990939,0.112384251382228,0.153766400626833,0.114521462165023,0.30881630187548,0.15440815093774,0.715157066453565,0.206484823575569,0.0783581099708667,0.119586615259229,0.305168170631665,0.152584085315833,0.716981132075472,0.226415094339623,0.0566037735849057,0.102575918754721,0.261211854197914,0.130605927098957,0.738959290292347,0.20693395389626,0.0541067558113931,10,7,0,3,43,31,12,0
2,7,0.869565217391304,0.0869565217391304,0.0434782608695652,0.0939237686776536,0.260869537681036,0.130434768840518,0.999999986231823,6.88408872633917e-09,6.88408872633917e-09,0.0939237752976662,0.260869555798687,0.130434777899343,0.999999995290648,2.16804047601848e-10,4.49254811146975e-09,0.0939237777739312,0.260869563732847,0.130434781866423,0.999999999257728,3.70923289263718e-11,7.05179998668044e-10,0.0939237782377951,0.260869565217391,0.130434782608696,1,0,0,0.0939237781659899,0.260869564987259,0.130434782493629,0.999999999884934,5.08608687680704e-12,1.09980170759373e-10,5,5,0,0,23,23,0,0
2,8,0.869565217391304,0.0869565217391304,0.0434782608695652,0.0339437378034891,0.0902102893512302,0.0451051446756151,0.824460072715689,0.0952819915275116,0.0802579357567992,0.080721986381441,0.223877313257087,0.111938656628544,0.794195850618409,0.0503872318834824,0.155416917498109,0.0763552158719887,0.215462397557813,0.107731198778906,0.761834018612398,0.134444810290008,0.103721171097594,0.0551054459552422,0.148337595907928,0.0741687979539642,0.811764705882353,0.0705882352941176,0.117647058823529,0.0438546140113366,0.109127774495457,0.0545638872477284,0.816750404531143,0.0852074473515636,0.0980421481172937,57,45,2,10,28,24,4,0
2,9,0.869565217391304,0.0869565217391304,0.0434782608695652,0.254165729761425,0.676016210371498,0.338008105185749,0.531557112205555,0.361853057064688,0.106589830729757,0.198247126530763,0.545323182723991,0.272661591361996,0.596903626029309,0.279808350792799,0.123288023177892,0.292668409074608,0.797104449503021,0.398552224751511,0.471012992639794,0.382924358758774,0.146062648601433,0.250672616001529,0.667701863354037,0.333850931677019,0.535714285714286,0.357142857142857,0.107142857142857,0.250282758008175,0.668599710173817,0.334299855086908,0.535265362304396,0.354828311859295,0.109906325836309,21,13,5,3,7,2,5,0
2,10,0.869565217391304,0.0869565217391304,0.0434782608695652,0.331785131444362,0.86252034976244,0.43126017488122,0.438305042510084,0.462689876924009,0.0990050805659068,0.225222888746476,0.603219255260969,0.301609627630484,0.56795558976082,0.326427838887998,0.105616571351182,0.303261900195559,0.811018325266167,0.405509162633083,0.464056054758221,0.410638392907027,0.125305552334752,0.297275084049208,0.76837020086448,0.38418510043224,0.485380116959064,0.426900584795322,0.087719298245614,0.298134618606792,0.782950197585061,0.39147509879253,0.478090118598774,0.418292048578866,0.10361783282236,56,16,37,3,115,67,36,12
2,11,0.869565217391304,0.0869565217391304,0.0434782608695652,0.0939237782377951,0.260869565217391,0.130434782608696,1,7.94410529748062e-42,8.8185762447417e-82,0.0635761310211183,0.179788453471742,0.0898942267358713,0.959459444127176,0.0405405131770382,4.26957862731632e-08,0.0410323764398887,0.110045184553107,0.0550225922765535,0.924587809667858,0.0754098624220664,2.327910075704e-06,0.0660945106117817,0.186795491143317,0.0933977455716586,0.962962962962963,0.037037037037037,0,0.0660931805337416,0.186791807042967,0.0933959035214836,0.962961120912788,0.0370388380558632,4.10313487668083e-08,8,8,0,0,73,70,3,0
2,12,0.869565217391304,0.0869565217391304,0.0434782608695652,0.0359919533539683,0.0893257692090314,0.0446628846045157,0.91422810199582,0.085768662705896,3.23529828396707e-06,0.0597391653928095,0.168943527270366,0.0844717636351833,0.828571383888183,0.171428285374314,3.30737503469194e-07,0.0307434745793847,0.0869530857411202,0.0434765428705601,0.89101278478779,0.108985497213205,1.71799900514847e-06,0.0315529580537351,0.0869565217391305,0.0434782608695652,0.9,0.1,0,0.0330136051122193,0.0869304057299116,0.0434652028649558,0.906060247102677,0.0939266948927138,1.3058004609433e-05,26,26,0,0,34,28,6,0
2,13,0.869565217391304,0.0869565217391304,0.0434782608695652,0.030871292630253,0.0869565141919845,0.0434782570959923,0.894737410592809,0.105262585633618,3.77357296312173e-09,0.0564447349501977,0.159430718639558,0.079715359319779,0.833328072468992,0.166671881058909,4.64720988076774e-08,0.0749690972868419,0.210961604493738,0.105480802246869,0.807556667044664,0.192437323986,6.00896933602747e-06,0.0308712530051077,0.0869565217391305,0.0434782608695652,0.894736842105263,0.105263157894737,0,0.030870797842404,0.0869556137004792,0.0434778068502396,0.894734787334728,0.105264758645946,4.54019325619177e-07,11,9,2,0,8,8,0,0
2,14,0.869565217391304,0.0869565217391304,0.0434782608695652,0.199406431379253,0.547369087821973,0.273684543910986,0.595880673480318,0.16491785338887,0.239201473130812,0.491077691774861,1.23912756726885,0.619563783634427,0.250001433756877,0.125000511259237,0.624998054983886,0.155310954677017,0.428774198967823,0.214387099483912,0.655178117907393,0.152787435622305,0.192034446470302,0.136320666885222,0.367588932806324,0.183794466403162,0.727272727272727,0.0454545454545455,0.227272727272727,0.143447034025603,0.393246217191597,0.196623108595798,0.672942108795506,0.142023513017991,0.185034378186503,7,1,1,5,15,15,0,0
2,15,0.869565217391304,0.0869565217391304,0.0434782608695652,0.153128887585067,0.375691456094271,0.187845728047136,0.681719489344169,0.274196968030948,0.0440835426248833,0.218554234737322,0.60343273978953,0.301716369894765,0.567848847496539,0.295903900049556,0.136247252453905,0.158484009140104,0.391179178280998,0.195589589140499,0.673975628250805,0.279536896407668,0.0464874753415269,0.144960755030907,0.380014412683161,0.190007206341581,0.679558011049724,0.248618784530387,0.0718232044198895,0.152182159225434,0.372887403443945,0.186443701721973,0.683240337868898,0.273400223461103,0.0433594386699985,89,50,26,13,92,73,19,0
2,16,0.869565217391304,0.0869565217391304,0.0434782608695652,0.0939237782377951,0.260869565217391,0.130434782608696,1,1.27670565092412e-36,1.27670565092335e-36,0.0867019637085441,0.240036154773486,0.120018077386743,0.989583294778047,0.00520831122002215,0.00520839400193068,0.0688547958211838,0.188168486112576,0.0940842430562883,0.963649460447593,0.0181752473351421,0.0181752922172654,0.0877044777751805,0.24293234548645,0.121466172743225,0.991031390134529,0.00448430493273543,0.00448430493273543,0.0877050825761671,0.242934442155747,0.121467221077874,0.991032438469178,0.00448451389835317,0.00448304763246885,32,32,0,0,191,189,1,1
2,17,0.869565217391304,0.0869565217391304,0.0434782608695652,0.0377781688580316,0.0938419069203965,0.0469209534601982,0.870898716058678,0.0400355682789322,0.0890657156623903,0.109166561707979,0.272505908408239,0.136252954204119,0.738570969168419,0.0816978157578968,0.179731215073685,0.0601248004297168,0.15387286167624,0.0769364308381202,0.946501648229425,0.0171342531931098,0.0363640985774657,0.058880311169335,0.148981453329279,0.0744907266646397,0.944055944055944,0.0174825174825175,0.0384615384615385,0.0566239168679511,0.141603362240823,0.0708016811204116,0.940366898511716,0.0191559372741403,0.0404771642141438,230,229,0,1,56,41,5,10
2,18,0.869565217391304,0.0869565217391304,0.0434782608695652,0.0939237776904974,0.260869563640994,0.130434781820497,0.999999999211801,3.94099355618482e-10,3.94099355618482e-10,0.0939237782192382,0.260869565157799,0.1304347825789,0.999999999970204,1.07756727749804e-12,2.87185797230612e-11,0.0939237774554726,0.260869562713599,0.130434781356799,0.999999998748104,6.24440599119781e-11,1.18945220741823e-09,0.0939237782377951,0.260869565217391,0.130434782608696,1,0,0,0.0939237748936929,0.260869554519629,0.130434777259814,0.999999994651119,2.76734170021942e-10,5.07214713633459e-09,4,4,0,0,12,12,0,0
