"p1","p2","p3","rmse_i","rmse_ii","rmse_iii","rmse_iv","rmse_v","N1"
0.594594594594595,0.324324324324324,0.0810810810810811,0.521711417476,0.00364997644078696,0.011461997675344,0.00365071153246474,0.00364883280811331,95
0.567567567567568,0.351351351351351,0.0810810810810811,0.499817350379366,0.499817351592079,0.0676708402441131,0.0645520429124305,0.0645517617564087,563
0.540540540540541,0.378378378378378,0.0810810810810811,0.152256934962206,0.477902241797282,0.150105769407342,0.152254021959176,0.152254264297719,258
0.513513513513513,0.405405405405405,0.0810810810810811,0.167194031692801,0.453147809923939,0.161432003045057,0.167194498615626,0.167189983388627,227
0.486486486486487,0.432432432432432,0.0810810810810811,0.0203842384305339,0.0203848356836121,0.023552547821095,0.0203844810377581,0.0203845108684714,252
0.459459459459459,0.459459459459459,0.0810810810810811,0.412217142074306,0.164267442537655,0.164484594695394,0.164267559699055,0.164270041911525,824
0.432432432432432,0.486486486486487,0.0810810810810811,0.108456092080446,0.10845681428894,0.108706093966068,0.108456674447993,0.108455895008491,564
0.405405405405405,0.513513513513513,0.0810810810810811,0.029751706988075,0.367169686968344,0.0264765458889881,0.0297512696536684,0.0297508936527992,779
0.378378378378378,0.540540540540541,0.0810810810810811,0.326029535238808,0.0837712615986476,0.0774464845904704,0.0837716574680518,0.0837703182915018,128
0.351351351351351,0.567567567567568,0.0810810810810811,0.134783616302635,0.134787629282801,0.126423575423022,0.134789652069991,0.134789624620684,189
0.864864864864865,0.027027027027027,0.108108108108108,0.101125874817205,0.22123230281176,0.224912299280638,0.221232247840148,0.221241542515654,67
0.837837837837838,0.0540540540540541,0.108108108108108,0.0220908205992399,0.0220910910252858,0.029918493510739,0.022090962224132,0.0220910432254576,631
0.810810810810811,0.0810810810810811,0.108108108108108,0.0791043056857165,0.0791051907437621,0.0705192836563195,0.0791051988421195,0.0791057162502215,232
0.783783783783784,0.108108108108108,0.108108108108108,0.0517027738219401,0.0516961791584694,0.0382192207152805,0.0517051556621554,0.0517058957681062,357
0.756756756756757,0.135135135135135,0.108108108108108,0.0472706042010805,0.0472704007328468,0.0383624886579724,0.0472707634121087,0.0472709824493997,471
0.72972972972973,0.162162162162162,0.108108108108108,0.143750372562568,0.143750889317564,0.130150918457838,0.143751298385425,0.143751249696029,206
0.702702702702703,0.189189189189189,0.108108108108108,0.212795384285767,0.0547691574515056,0.0597512334521709,0.0547597823436753,0.054759979027817,523
0.675675675675676,0.216216216216216,0.108108108108108,0.213098308881596,0.213097346133734,0.212158564388029,0.213097594960523,0.213086924426218,103
0.648648648648649,0.243243243243243,0.108108108108108,0.652009748758534,0.254494538591451,0.12563604909047,0.126592955882947,0.126593221075666,500
0.621621621621622,0.27027027027027,0.108108108108108,0.0560741834137842,0.0560730082497593,0.055800671632425,0.0560740256445047,0.0560760075125478,661
0.594594594594595,0.297297297297297,0.108108108108108,0.296887129935145,0.213615088807868,0.20884393583464,0.213615770206055,0.213615724179154,107
0.567567567567568,0.324324324324324,0.108108108108108,0.0873478801438462,0.0873453217162054,0.0861201862104792,0.0873453257958327,0.0873523789077539,85
0.540540540540541,0.351351351351351,0.108108108108108,0.481782210506381,0.0441852844566381,0.0345638933909023,0.0441846145713,0.0441826629944037,73
0.513513513513513,0.378378378378378,0.108108108108108,0.235469827317957,0.235476338354003,0.227499518250824,0.235469899534767,0.235470127116611,170
