example_id,inp_file,design_block,dist_code,factor1,level1_code,factor2,level2_code,factor3,level3_code,factor4,level4_code,factor5,level5_code,K,G,h,theta_true,theta_CV,Nmin,Nmax,nsims,random.seed,od_mult,sigma,mean_nsamp,ln_sd,nb_size,N_range_label,p_lbound,p_ubound
214,hake_ex214.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,1,theta_CV,1,G,-1,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
215,hake_ex215.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,1,theta_CV,1,G,0,3,4,0.05,2.0,0.6,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
216,hake_ex216.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,1,theta_CV,1,G,1,3,8,0.05,2.0,0.6,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
217,hake_ex217.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,-1,theta_CV,-1,G,-1,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
218,hake_ex218.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,-1,theta_CV,-1,G,0,3,4,0.05,0.5,0.0,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
219,hake_ex219.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,-1,theta_CV,-1,G,1,3,8,0.05,0.5,0.0,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
220,hake_ex220.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,-1,theta_CV,0,G,-1,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
221,hake_ex221.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,-1,theta_CV,0,G,0,3,4,0.05,0.5,0.2,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
222,hake_ex222.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,-1,theta_CV,0,G,1,3,8,0.05,0.5,0.2,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
223,hake_ex223.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,-1,theta_CV,1,G,-1,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
224,hake_ex224.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,-1,theta_CV,1,G,0,3,4,0.05,0.5,0.6,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
225,hake_ex225.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,-1,theta_CV,1,G,1,3,8,0.05,0.5,0.6,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
226,hake_ex226.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,0,theta_CV,-1,G,-1,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
227,hake_ex227.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,0,theta_CV,-1,G,0,3,4,0.05,1.0,0.0,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
228,hake_ex228.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,0,theta_CV,-1,G,1,3,8,0.05,1.0,0.0,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
229,hake_ex229.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,0,theta_CV,0,G,-1,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
230,hake_ex230.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,0,theta_CV,0,G,0,3,4,0.05,1.0,0.2,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
231,hake_ex231.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,0,theta_CV,0,G,1,3,8,0.05,1.0,0.2,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
232,hake_ex232.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,0,theta_CV,1,G,-1,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
233,hake_ex233.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,0,theta_CV,1,G,0,3,4,0.05,1.0,0.6,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
234,hake_ex234.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,0,theta_CV,1,G,1,3,8,0.05,1.0,0.6,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
235,hake_ex235.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,1,theta_CV,-1,G,-1,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
236,hake_ex236.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,1,theta_CV,-1,G,0,3,4,0.05,2.0,0.0,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
237,hake_ex237.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,1,theta_CV,-1,G,1,3,8,0.05,2.0,0.0,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
238,hake_ex238.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,1,theta_CV,0,G,-1,3,2,0.05,2.0,0.2,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
239,hake_ex239.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,1,theta_CV,0,G,0,3,4,0.05,2.0,0.2,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
240,hake_ex240.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,1,theta_CV,0,G,1,3,8,0.05,2.0,0.2,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
241,hake_ex241.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,1,theta_CV,1,G,-1,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
242,hake_ex242.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,1,theta_CV,1,G,0,3,4,0.05,2.0,0.6,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
243,hake_ex243.inp,Poisson,1,mean_nsamp,1,sigma,1,theta_true,1,theta_CV,1,G,1,3,8,0.05,2.0,0.6,50,100,10,2356,1.0,1.0,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
244,hake_ex244.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,-1,theta_CV,-1,ln_sd,-1,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,0.25,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
245,hake_ex245.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,-1,theta_CV,-1,ln_sd,0,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,0.25,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
246,hake_ex246.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,-1,theta_CV,-1,ln_sd,1,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,0.25,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
247,hake_ex247.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,-1,theta_CV,0,ln_sd,-1,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,0.25,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
248,hake_ex248.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,-1,theta_CV,0,ln_sd,0,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,0.25,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
249,hake_ex249.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,-1,theta_CV,0,ln_sd,1,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,0.25,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
250,hake_ex250.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,-1,theta_CV,1,ln_sd,-1,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,0.25,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
251,hake_ex251.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,-1,theta_CV,1,ln_sd,0,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,0.25,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
252,hake_ex252.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,-1,theta_CV,1,ln_sd,1,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,0.25,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
253,hake_ex253.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,0,theta_CV,-1,ln_sd,-1,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,0.25,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
254,hake_ex254.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,0,theta_CV,-1,ln_sd,0,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,0.25,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
255,hake_ex255.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,0,theta_CV,-1,ln_sd,1,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,0.25,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
256,hake_ex256.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,0,theta_CV,0,ln_sd,-1,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,0.25,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
257,hake_ex257.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,0,theta_CV,0,ln_sd,0,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,0.25,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
258,hake_ex258.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,0,theta_CV,0,ln_sd,1,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,0.25,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
259,hake_ex259.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,0,theta_CV,1,ln_sd,-1,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,0.25,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
260,hake_ex260.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,0,theta_CV,1,ln_sd,0,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,0.25,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
261,hake_ex261.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,0,theta_CV,1,ln_sd,1,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,0.25,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
262,hake_ex262.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,1,theta_CV,-1,ln_sd,-1,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,0.25,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
263,hake_ex263.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,1,theta_CV,-1,ln_sd,0,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,0.25,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
264,hake_ex264.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,1,theta_CV,-1,ln_sd,1,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,0.25,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
265,hake_ex265.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,1,theta_CV,0,ln_sd,-1,3,2,0.05,2.0,0.2,50,100,10,2356,1.0,0.25,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
266,hake_ex266.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,1,theta_CV,0,ln_sd,0,3,2,0.05,2.0,0.2,50,100,10,2356,1.0,0.25,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
267,hake_ex267.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,1,theta_CV,0,ln_sd,1,3,2,0.05,2.0,0.2,50,100,10,2356,1.0,0.25,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
268,hake_ex268.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,1,theta_CV,1,ln_sd,-1,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,0.25,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
269,hake_ex269.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,1,theta_CV,1,ln_sd,0,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,0.25,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
270,hake_ex270.inp,Lognormal,2,mean_nsamp,-1,sigma,-1,theta_true,1,theta_CV,1,ln_sd,1,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,0.25,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
271,hake_ex271.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,-1,theta_CV,-1,ln_sd,-1,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,0.5,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
272,hake_ex272.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,-1,theta_CV,-1,ln_sd,0,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,0.5,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
273,hake_ex273.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,-1,theta_CV,-1,ln_sd,1,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,0.5,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
274,hake_ex274.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,-1,theta_CV,0,ln_sd,-1,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,0.5,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
275,hake_ex275.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,-1,theta_CV,0,ln_sd,0,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,0.5,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
276,hake_ex276.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,-1,theta_CV,0,ln_sd,1,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,0.5,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
277,hake_ex277.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,-1,theta_CV,1,ln_sd,-1,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,0.5,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
278,hake_ex278.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,-1,theta_CV,1,ln_sd,0,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,0.5,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
279,hake_ex279.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,-1,theta_CV,1,ln_sd,1,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,0.5,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
280,hake_ex280.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,0,theta_CV,-1,ln_sd,-1,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,0.5,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
281,hake_ex281.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,0,theta_CV,-1,ln_sd,0,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,0.5,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
282,hake_ex282.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,0,theta_CV,-1,ln_sd,1,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,0.5,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
283,hake_ex283.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,0,theta_CV,0,ln_sd,-1,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,0.5,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
284,hake_ex284.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,0,theta_CV,0,ln_sd,0,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,0.5,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
285,hake_ex285.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,0,theta_CV,0,ln_sd,1,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,0.5,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
286,hake_ex286.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,0,theta_CV,1,ln_sd,-1,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,0.5,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
287,hake_ex287.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,0,theta_CV,1,ln_sd,0,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,0.5,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
288,hake_ex288.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,0,theta_CV,1,ln_sd,1,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,0.5,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
289,hake_ex289.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,1,theta_CV,-1,ln_sd,-1,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,0.5,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
290,hake_ex290.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,1,theta_CV,-1,ln_sd,0,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,0.5,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
291,hake_ex291.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,1,theta_CV,-1,ln_sd,1,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,0.5,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
292,hake_ex292.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,1,theta_CV,0,ln_sd,-1,3,2,0.05,2.0,0.2,50,100,10,2356,1.0,0.5,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
293,hake_ex293.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,1,theta_CV,0,ln_sd,0,3,2,0.05,2.0,0.2,50,100,10,2356,1.0,0.5,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
294,hake_ex294.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,1,theta_CV,0,ln_sd,1,3,2,0.05,2.0,0.2,50,100,10,2356,1.0,0.5,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
295,hake_ex295.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,1,theta_CV,1,ln_sd,-1,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,0.5,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
296,hake_ex296.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,1,theta_CV,1,ln_sd,0,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,0.5,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
297,hake_ex297.inp,Lognormal,2,mean_nsamp,-1,sigma,0,theta_true,1,theta_CV,1,ln_sd,1,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,0.5,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
298,hake_ex298.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,-1,theta_CV,-1,ln_sd,-1,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,1.0,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
299,hake_ex299.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,-1,theta_CV,-1,ln_sd,0,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,1.0,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
300,hake_ex300.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,-1,theta_CV,-1,ln_sd,1,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,1.0,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
301,hake_ex301.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,-1,theta_CV,0,ln_sd,-1,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,1.0,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
302,hake_ex302.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,-1,theta_CV,0,ln_sd,0,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,1.0,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
303,hake_ex303.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,-1,theta_CV,0,ln_sd,1,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,1.0,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
304,hake_ex304.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,-1,theta_CV,1,ln_sd,-1,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,1.0,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
305,hake_ex305.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,-1,theta_CV,1,ln_sd,0,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,1.0,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
306,hake_ex306.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,-1,theta_CV,1,ln_sd,1,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,1.0,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
307,hake_ex307.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,0,theta_CV,-1,ln_sd,-1,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,1.0,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
308,hake_ex308.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,0,theta_CV,-1,ln_sd,0,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,1.0,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
309,hake_ex309.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,0,theta_CV,-1,ln_sd,1,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,1.0,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
310,hake_ex310.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,0,theta_CV,0,ln_sd,-1,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,1.0,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
311,hake_ex311.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,0,theta_CV,0,ln_sd,0,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,1.0,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
312,hake_ex312.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,0,theta_CV,0,ln_sd,1,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,1.0,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
313,hake_ex313.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,0,theta_CV,1,ln_sd,-1,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,1.0,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
314,hake_ex314.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,0,theta_CV,1,ln_sd,0,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,1.0,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
315,hake_ex315.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,0,theta_CV,1,ln_sd,1,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,1.0,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
316,hake_ex316.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,1,theta_CV,-1,ln_sd,-1,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,1.0,25,0.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
317,hake_ex317.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,1,theta_CV,-1,ln_sd,0,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,1.0,25,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
318,hake_ex318.inp,Lognormal,2,mean_nsamp,-1,sigma,1,theta_true,1,theta_CV,-1,ln_sd,1,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,1.0,25,1.5,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
