"example_id","inp_file","design_block","dist_code","factor1","level1_code","factor2","level2_code","factor3","level3_code","factor4","level4_code","factor5","level5_code","K","G","h","theta_true","theta_CV","Nmin","Nmax","nsims","random.seed","od_mult","sigma","mean_nsamp","ln_sd","nb_size","N_range_label","p_lbound","p_ubound"
90,"faces_ex90.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
91,"faces_ex91.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
92,"faces_ex92.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
93,"faces_ex93.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
94,"faces_ex94.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
95,"faces_ex95.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
96,"faces_ex96.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
97,"faces_ex97.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
98,"faces_ex98.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
99,"faces_ex99.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
100,"faces_ex100.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
101,"faces_ex101.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
102,"faces_ex102.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
